week_date,sales
23/3/20,3556997
23/3/20,44935
23/3/20,35028
23/3/20,239583
23/3/20,38402
23/3/20,13320
23/3/20,22503
23/3/20,456932
23/3/20,35820
23/3/20,91783
23/3/20,20198
23/3/20,4354200
23/3/20,902901
23/3/20,708313
23/3/20,2406407
23/3/20,53960837
23/3/20,2548208
23/3/20,1400498
23/3/20,736210
23/3/20,69763805
23/3/20,240145
23/3/20,735023
23/3/20,3095425
23/3/20,475682
23/3/20,31455
23/3/20,1058333
23/3/20,10016807
23/3/20,22521
23/3/20,18005969
23/3/20,22541
23/3/20,351126
23/3/20,668910
23/3/20,673813
23/3/20,2980766
23/3/20,6315213
23/3/20,13831
23/3/20,890416
23/3/20,1675852
23/3/20,11114
23/3/20,53535
23/3/20,3899275
23/3/20,588577
23/3/20,100440
23/3/20,318582
23/3/20,5328698
23/3/20,2138496
23/3/20,482784
23/3/20,47825177
23/3/20,281589
23/3/20,4239058
23/3/20,964235
23/3/20,70684
23/3/20,1085265
23/3/20,32951
23/3/20,23088
23/3/20,1380080
23/3/20,7249569
23/3/20,19480232
23/3/20,6674392
23/3/20,357141
23/3/20,62024
23/3/20,824916
23/3/20,71477
23/3/20,10339
23/3/20,5769071
23/3/20,2340719
23/3/20,21681266
23/3/20,1455247
23/3/20,123065
23/3/20,99228
23/3/20,1764030
23/3/20,13847
23/3/20,132712
23/3/20,201470
23/3/20,11807466
23/3/20,146410
23/3/20,64112
23/3/20,21726
23/3/20,5014932
23/3/20,1162789
2/9/19,66938191
2/9/19,46262
2/9/19,4349307
2/9/19,29921
2/9/19,35143
2/9/19,381243
2/9/19,4494990
2/9/19,870119
2/9/19,1444528
2/9/19,437386
2/9/19,323839
2/9/19,2233404
2/9/19,47444558
2/9/19,741862
2/9/19,45360
2/9/19,448715
2/9/19,121985
2/9/19,2227736
2/9/19,10019733
2/9/19,761366
2/9/19,5316991
2/9/19,215742
2/9/19,776593
2/9/19,51670
2/9/19,129611
2/9/19,1980807
2/9/19,3572393
2/9/19,1145596
2/9/19,32138
2/9/19,14027
2/9/19,29707
2/9/19,54661
2/9/19,764041
2/9/19,1254576
2/9/19,13049
2/9/19,1427306
2/9/19,78261
2/9/19,726158
2/9/19,617978
2/9/19,10487
2/9/19,74812
2/9/19,31943
2/9/19,18016510
2/9/19,2273293
2/9/19,12361
2/9/19,1058005
2/9/19,14530975
2/9/19,916554
2/9/19,16671
2/9/19,93099
2/9/19,21347008
2/9/19,3199590
2/9/19,18469
2/9/19,22014
2/9/19,2970937
2/9/19,393412
2/9/19,2944651
2/9/19,20718
2/9/19,647115
2/9/19,2682996
2/9/19,494535
2/9/19,34669
2/9/19,45442
2/9/19,1985730
2/9/19,6408684
2/9/19,16300002
2/9/19,1028321
2/9/19,37383
2/9/19,262747
2/9/19,15149
2/9/19,415842
2/9/19,27194
2/9/19,111678
2/9/19,7693840
2/9/19,30072
2/9/19,6087686
2/9/19,2459050
2/9/19,40875
2/9/19,11501
2/9/19,1450109
2/9/19,840793
2/9/19,2578259
2/9/19,391873
2/9/19,8686459
2/9/19,20974
2/9/19,199735
2/9/19,961642
2/9/19,75510
2/9/19,73923
2/9/19,380439
2/9/19,73420
2/9/19,30693
2/9/19,40315
2/9/19,44548
2/9/19,610653
2/9/19,42189
2/9/19,1631938
2/9/19,74639
2/9/19,30019
2/9/19,15510
2/9/19,1883706
2/9/19,3054492
2/9/19,150960
2/9/19,423643
2/9/19,272114
2/9/19,46677
2/9/19,41323
2/9/19,15434492
2/9/19,38483
2/9/19,118438
2/9/19,76243
2/9/19,43843
2/9/19,12549
2/9/19,14176
2/9/19,3578330
2/9/19,102033
2/9/19,25725
2/9/19,49824686
2/9/19,3438563
2/9/19,2726150
2/9/19,431556
2/9/19,2127368
2/9/19,253849
2/9/19,13441397
2/9/19,412832
2/9/19,30886
2/9/19,5406650
2/9/19,109327
2/9/19,687285
2/9/19,590456
2/9/19,1013870
2/9/19,3634903
2/9/19,745255
2/9/19,202293
2/9/19,420571
2/9/19,20821
2/9/19,25870
2/9/19,55107
2/9/19,126558
2/9/19,10913
2/9/19,28594
2/9/19,13131
2/9/19,32478
2/9/19,1660512
2/9/19,3526885
2/9/19,795670
2/9/19,47399
2/9/19,685625
2/9/19,34146
2/9/19,1352054
2/9/19,5531002
2/9/19,4441254
2/9/19,208793
2/9/19,2292354
2/9/19,69143
2/9/19,2243507
2/9/19,425075
2/9/19,12422
2/9/19,54830
2/9/19,1047870
2/9/19,826796
2/9/19,26695
2/9/19,17806668
2/9/19,4914699
2/9/19,61361
2/9/19,4553666
2/9/19,18602
2/9/19,6987656
2/9/19,946597
2/9/19,641314
2/9/19,8262174
2/9/19,324445
2/9/19,95455
2/9/19,277652
2/9/19,54216
2/9/19,35387
2/9/19,188961
2/9/19,3067407
2/9/19,10388397
2/9/19,128719
2/9/19,5565477
2/9/19,5523611
2/9/19,12539
2/9/19,302115
2/9/19,266528
2/9/19,17949
2/9/19,2381469
2/9/19,601765
2/9/19,4060201
2/9/19,1446353
2/9/19,155351
2/9/19,43380
2/9/19,1270286
2/9/19,28917388
2/9/19,43021
2/9/19,4505579
2/9/19,18656878
2/9/19,1449672
2/9/19,98047
2/9/19,227697
2/9/19,271167
2/9/19,1973371
2/9/19,15355
2/9/19,55133
2/9/19,1353347
2/9/19,11780597
2/9/19,390699
2/9/19,12147
26/8/19,31453
26/8/19,17612
26/8/19,6060659
26/8/19,2331130
26/8/19,4359018
26/8/19,13589148
26/8/19,15549515
26/8/19,39070
26/8/19,620223
26/8/19,757125
26/8/19,2279549
26/8/19,27699
26/8/19,23249
26/8/19,151072
26/8/19,3569743
26/8/19,71253
26/8/19,70069
26/8/19,1053757
26/8/19,404276
26/8/19,399596
26/8/19,15059
26/8/19,760863
26/8/19,3111496
26/8/19,1203868
26/8/19,72074
26/8/19,3491994
26/8/19,82543
26/8/19,50246
26/8/19,100468
26/8/19,404106
26/8/19,2617457
26/8/19,127168
26/8/19,227273
26/8/19,217788
26/8/19,50674
26/8/19,28126
26/8/19,10481267
26/8/19,111621
26/8/19,79152
26/8/19,431180
26/8/19,22242
26/8/19,32452
26/8/19,2081900
26/8/19,379441
26/8/19,45813
26/8/19,277589
26/8/19,12230
26/8/19,5473121
26/8/19,47033
26/8/19,1333302
26/8/19,7414428
26/8/19,13567
26/8/19,76833
26/8/19,733541
26/8/19,45426
26/8/19,777487
26/8/19,15319
26/8/19,173277
26/8/19,118431
26/8/19,14843085
26/8/19,4170892
26/8/19,15549
26/8/19,673304
26/8/19,45639
26/8/19,11648
26/8/19,603002
26/8/19,34967
26/8/19,3628447
26/8/19,18896754
26/8/19,1380322
26/8/19,47230489
26/8/19,356956
26/8/19,65707
26/8/19,30697
26/8/19,31747
26/8/19,57749
26/8/19,7079680
26/8/19,936092
26/8/19,1441426
26/8/19,2878178
26/8/19,373508
26/8/19,436010
26/8/19,1327489
26/8/19,4535523
26/8/19,23080
26/8/19,249064
26/8/19,14012
26/8/19,20828
26/8/19,17977871
26/8/19,2272852
26/8/19,652182
26/8/19,369319
26/8/19,10842
26/8/19,39717
26/8/19,19829
26/8/19,588709
26/8/19,671740
26/8/19,1606289
26/8/19,226206
26/8/19,56431
26/8/19,259773
26/8/19,279218
26/8/19,1929641
26/8/19,3466713
26/8/19,133937
26/8/19,31952
26/8/19,67807
26/8/19,5332074
26/8/19,1049931
26/8/19,5629995
26/8/19,21203
26/8/19,41997
26/8/19,1044969
26/8/19,8238255
26/8/19,314963
26/8/19,12187
26/8/19,1309203
26/8/19,8786505
26/8/19,109636
26/8/19,11501
26/8/19,1675127
26/8/19,46502
26/8/19,19297
26/8/19,91768
26/8/19,24919
26/8/19,729403
26/8/19,6474804
26/8/19,16099389
26/8/19,32797
26/8/19,1903082
26/8/19,26696
26/8/19,10680
26/8/19,935858
26/8/19,24841
26/8/19,424147
26/8/19,38067
26/8/19,923452
26/8/19,48728
26/8/19,69612
26/8/19,13616
26/8/19,17663432
26/8/19,401255
26/8/19,189211
26/8/19,2388990
26/8/19,27848
26/8/19,2936666
26/8/19,13344
26/8/19,683313
26/8/19,256997
26/8/19,262343
26/8/19,1041166
26/8/19,809733
26/8/19,353319
26/8/19,2290508
26/8/19,115543
26/8/19,11755997
26/8/19,96695
26/8/19,977102
26/8/19,103316
26/8/19,2010752
26/8/19,10114054
26/8/19,1446450
26/8/19,192682
26/8/19,54262
26/8/19,1290322
26/8/19,18824
26/8/19,2747537
26/8/19,1669819
26/8/19,3668982
26/8/19,2291118
26/8/19,844081
26/8/19,2686689
26/8/19,450380
26/8/19,42342
26/8/19,515995
26/8/19,601260
26/8/19,309656
26/8/19,157100
26/8/19,4403939
26/8/19,31834
26/8/19,21674
26/8/19,4501996
26/8/19,413623
26/8/19,42532
26/8/19,822335
26/8/19,66735332
26/8/19,5241929
26/8/19,635044
26/8/19,34456
26/8/19,21792831
26/8/19,67064
26/8/19,4903985
26/8/19,57154
26/8/19,3174636
26/8/19,49897677
26/8/19,186156
26/8/19,4656633
26/8/19,29222482
26/8/19,1146717
26/8/19,42363
26/8/19,5588781
26/8/19,3047260
26/8/19,26290
26/8/19,30408
26/8/19,17386
26/8/19,2218388
19/8/19,101879
19/8/19,38358
19/8/19,33063
19/8/19,49474
19/8/19,4326055
19/8/19,15494432
19/8/19,37428
19/8/19,3582428
19/8/19,27610
19/8/19,2243118
19/8/19,776811
19/8/19,129399
19/8/19,14182
19/8/19,737855
19/8/19,13447000
19/8/19,3121245
19/8/19,762441
19/8/19,55787
19/8/19,5547204
19/8/19,1105082
19/8/19,79333
19/8/19,411628
19/8/19,114629
19/8/19,150708
19/8/19,403703
19/8/19,23309
19/8/19,108126
19/8/19,408294
19/8/19,30394
19/8/19,81594
19/8/19,33627
19/8/19,419639
19/8/19,17935639
19/8/19,62914
19/8/19,14675475
19/8/19,228582
19/8/19,31658
19/8/19,69126
19/8/19,14686
19/8/19,24285
19/8/19,45191
19/8/19,2291973
19/8/19,225641
19/8/19,1363937
19/8/19,11789
19/8/19,46735003
19/8/19,368258
19/8/19,29200
19/8/19,16327730
19/8/19,7351268
19/8/19,10825
19/8/19,1883440
19/8/19,19419
19/8/19,56616
19/8/19,1404820
19/8/19,96348
19/8/19,21077
19/8/19,11534
19/8/19,300621
19/8/19,2006320
19/8/19,668852
19/8/19,661685
19/8/19,264604
19/8/19,47523
19/8/19,343077
19/8/19,92626
19/8/19,6378086
19/8/19,3440499
19/8/19,264549
19/8/19,929905
19/8/19,15026
19/8/19,20593
19/8/19,47594
19/8/19,10392
19/8/19,61578
19/8/19,430267
19/8/19,54130
19/8/19,37041
19/8/19,40213
19/8/19,855267
19/8/19,1029016
19/8/19,1331260
19/8/19,11378
19/8/19,1079210
19/8/19,8620134
19/8/19,29456
19/8/19,22007
19/8/19,1452271
19/8/19,615546
19/8/19,11789975
19/8/19,18715953
19/8/19,1360882
19/8/19,826541
19/8/19,3833665
19/8/19,678729
19/8/19,34752
19/8/19,945017
19/8/19,2294672
19/8/19,5979376
19/8/19,2322859
19/8/19,10372877
19/8/19,10455
19/8/19,17160
19/8/19,247459
19/8/19,465483
19/8/19,79454
19/8/19,7054819
19/8/19,2412452
19/8/19,21136
19/8/19,1324215
19/8/19,2964339
19/8/19,313823
19/8/19,110304
19/8/19,761937
19/8/19,24325
19/8/19,3631246
19/8/19,97431
19/8/19,107090
19/8/19,1373099
19/8/19,71086
19/8/19,111011
19/8/19,13713
19/8/19,129303
19/8/19,965046
19/8/19,1176387
19/8/19,42306
19/8/19,11128
19/8/19,3491948
19/8/19,2754274
19/8/19,5575513
19/8/19,382321
19/8/19,22507
19/8/19,1967581
19/8/19,4418742
19/8/19,1140445
19/8/19,193294
19/8/19,43368
19/8/19,931100
19/8/19,1636234
19/8/19,2741536
19/8/19,27075
19/8/19,589881
19/8/19,721424
19/8/19,253273
19/8/19,5060801
19/8/19,28207
19/8/19,54712
19/8/19,1706901
19/8/19,293174
19/8/19,167104
19/8/19,18866
19/8/19,49229803
19/8/19,14266
19/8/19,419553
19/8/19,5483806
19/8/19,46703
19/8/19,65846599
19/8/19,5235253
19/8/19,21703392
19/8/19,8350935
19/8/19,56256
19/8/19,29105465
19/8/19,1043352
19/8/19,42012
19/8/19,278111
19/8/19,416935
19/8/19,197807
19/8/19,17527602
19/8/19,68342
19/8/19,611278
19/8/19,3645791
19/8/19,4347815
19/8/19,2705900
19/8/19,469318
19/8/19,184518
19/8/19,761194
19/8/19,10932
19/8/19,17369
19/8/19,5330150
19/8/19,2296465
19/8/19,9997687
19/8/19,32744
19/8/19,4456485
19/8/19,2244042
19/8/19,2920793
19/8/19,834045
19/8/19,31081
19/8/19,66016
19/8/19,2055485
19/8/19,667636
19/8/19,30597
19/8/19,419271
19/8/19,388738
19/8/19,43115
19/8/19,1073827
19/8/19,16832
19/8/19,77324
19/8/19,13087
19/8/19,259908
19/8/19,3237649
19/8/19,53124
19/8/19,232321
19/8/19,35003
19/8/19,620135
19/8/19,4613208
19/8/19,180933
19/8/19,2559734
19/8/19,31430
12/8/19,1069457
12/8/19,16125742
12/8/19,5978929
12/8/19,2282081
12/8/19,10324
12/8/19,38079
12/8/19,440749
12/8/19,9917566
12/8/19,16047
12/8/19,38860
12/8/19,8183187
12/8/19,18923
12/8/19,1090378
12/8/19,3625130
12/8/19,4493043
12/8/19,389527
12/8/19,428500
12/8/19,12646
12/8/19,21696345
12/8/19,7413555
12/8/19,170871
12/8/19,27319
12/8/19,5457023
12/8/19,51676
12/8/19,928265
12/8/19,1314118
12/8/19,1471840
12/8/19,5297959
12/8/19,13911
12/8/19,36169
12/8/19,23598
12/8/19,29049
12/8/19,74455
12/8/19,2258626
12/8/19,4353652
12/8/19,2334783
12/8/19,10366441
12/8/19,46945
12/8/19,13454714
12/8/19,1027670
12/8/19,32434
12/8/19,768280
12/8/19,1346013
12/8/19,43298
12/8/19,50407
12/8/19,17468989
12/8/19,91557
12/8/19,610219
12/8/19,28981
12/8/19,19478
12/8/19,26045
12/8/19,26526
12/8/19,47598
12/8/19,388121
12/8/19,40220
12/8/19,41086
12/8/19,392554
12/8/19,79018
12/8/19,1115094
12/8/19,14464
12/8/19,4971459
12/8/19,3655617
12/8/19,405754
12/8/19,255118
12/8/19,70172
12/8/19,149239
12/8/19,392177
12/8/19,1068476
12/8/19,15346145
12/8/19,3156727
12/8/19,461143
12/8/19,26150
12/8/19,4557220
12/8/19,1822446
12/8/19,93815
12/8/19,2694400
12/8/19,716351
12/8/19,417534
12/8/19,48372
12/8/19,35048
12/8/19,196837
12/8/19,240422
12/8/19,11629
12/8/19,290960
12/8/19,52579
12/8/19,251352
12/8/19,709526
12/8/19,612291
12/8/19,133989
12/8/19,303535
12/8/19,45564
12/8/19,28664139
12/8/19,895745
12/8/19,23026
12/8/19,764876
12/8/19,83455
12/8/19,70348
12/8/19,223764
12/8/19,984074
12/8/19,3376965
12/8/19,169020
12/8/19,31692
12/8/19,1680004
12/8/19,2285995
12/8/19,639894
12/8/19,30385
12/8/19,48789
12/8/19,17915035
12/8/19,2048866
12/8/19,1224927
12/8/19,350788
12/8/19,3530579
12/8/19,30921
12/8/19,49488
12/8/19,594706
12/8/19,670024
12/8/19,3258188
12/8/19,76514
12/8/19,2310578
12/8/19,2370632
12/8/19,608406
12/8/19,29316
12/8/19,1347722
12/8/19,55422
12/8/19,4372792
12/8/19,14944
12/8/19,12751
12/8/19,2582169
12/8/19,10935
12/8/19,56947
12/8/19,169892
12/8/19,56100
12/8/19,8596404
12/8/19,2673663
12/8/19,108641
12/8/19,243164
12/8/19,100043
12/8/19,14317
12/8/19,13234
12/8/19,5614781
12/8/19,3531704
12/8/19,29251
12/8/19,20443
12/8/19,50469
12/8/19,99120
12/8/19,117292
12/8/19,6407488
12/8/19,3601189
12/8/19,1985697
12/8/19,54058
12/8/19,28636
12/8/19,11597
12/8/19,29725
12/8/19,2642930
12/8/19,371596
12/8/19,642524
12/8/19,410914
12/8/19,720700
12/8/19,223060
12/8/19,5212489
12/8/19,2927582
12/8/19,624019
12/8/19,115955
12/8/19,1330896
12/8/19,47579704
12/8/19,6946941
12/8/19,17752
12/8/19,1668051
12/8/19,922867
12/8/19,193070
12/8/19,11781506
12/8/19,13576
12/8/19,2815915
12/8/19,817943
12/8/19,5459927
12/8/19,26072
12/8/19,19587
12/8/19,726904
12/8/19,307930
12/8/19,70637
12/8/19,48607
12/8/19,18672497
12/8/19,1401421
12/8/19,257841
12/8/19,54931
12/8/19,115157
12/8/19,14840874
12/8/19,1923248
12/8/19,65967296
12/8/19,930273
12/8/19,131923
12/8/19,89387
12/8/19,4309035
12/8/19,32395
12/8/19,269334
12/8/19,826289
12/8/19,1025732
12/8/19,49073518
12/8/19,17997
12/8/19,10290
12/8/19,2227363
12/8/19,356207
12/8/19,858779
12/8/19,290800
12/8/19,40270
12/8/19,378815
5/8/19,97048
5/8/19,50307
5/8/19,149991
5/8/19,12716
5/8/19,726930
5/8/19,931394
5/8/19,45651
5/8/19,65465
5/8/19,352627
5/8/19,119623
5/8/19,48218
5/8/19,113881
5/8/19,14684150
5/8/19,137618
5/8/19,11858
5/8/19,17929268
5/8/19,2283264
5/8/19,10310934
5/8/19,67518
5/8/19,794312
5/8/19,5468436
5/8/19,61005
5/8/19,3633086
5/8/19,396845
5/8/19,83913
5/8/19,18171
5/8/19,13361
5/8/19,256300
5/8/19,46847
5/8/19,10798
5/8/19,72494
5/8/19,30437
5/8/19,1130398
5/8/19,15676
5/8/19,12174
5/8/19,735104
5/8/19,94311
5/8/19,33668
5/8/19,888975
5/8/19,6870491
5/8/19,260279
5/8/19,29462
5/8/19,5565837
5/8/19,21177
5/8/19,570379
5/8/19,28302
5/8/19,33431
5/8/19,216080
5/8/19,618364
5/8/19,27878
5/8/19,4978484
5/8/19,2281796
5/8/19,14899
5/8/19,23813
5/8/19,2298195
5/8/19,2596345
5/8/19,386129
5/8/19,5309737
5/8/19,12434
5/8/19,2025528
5/8/19,267558
5/8/19,8363043
5/8/19,38189
5/8/19,13276
5/8/19,1296413
5/8/19,38158
5/8/19,1022615
5/8/19,601237
5/8/19,12442
5/8/19,731757
5/8/19,3249786
5/8/19,11117
5/8/19,1335529
5/8/19,48601
5/8/19,70176
5/8/19,280167
5/8/19,37761
5/8/19,361463
5/8/19,27734
5/8/19,19201
5/8/19,541501
5/8/19,10034
5/8/19,15291504
5/8/19,42469
5/8/19,421358
5/8/19,3492842
5/8/19,1338003
5/8/19,169532
5/8/19,5618569
5/8/19,16283640
5/8/19,30620
5/8/19,6401875
5/8/19,410676
5/8/19,16966
5/8/19,203488
5/8/19,166284
5/8/19,294288
5/8/19,48659
5/8/19,72122
5/8/19,597010
5/8/19,19454
5/8/19,6034833
5/8/19,2349240
5/8/19,927222
5/8/19,17684134
5/8/19,3470972
5/8/19,78298
5/8/19,1445150
5/8/19,2747032
5/8/19,470198
5/8/19,1304802
5/8/19,54158
5/8/19,41942
5/8/19,1994001
5/8/19,7422755
5/8/19,10609
5/8/19,14517
5/8/19,769548
5/8/19,639345
5/8/19,36421
5/8/19,28888443
5/8/19,1178979
5/8/19,625299
5/8/19,49163736
5/8/19,3309869
5/8/19,49212
5/8/19,27016
5/8/19,4315309
5/8/19,21704044
5/8/19,3125687
5/8/19,5323406
5/8/19,259040
5/8/19,2521253
5/8/19,652726
5/8/19,34582
5/8/19,49730
5/8/19,33506
5/8/19,41253
5/8/19,2214262
5/8/19,18582950
5/8/19,1408819
5/8/19,118012
5/8/19,206070
5/8/19,130736
5/8/19,103698
5/8/19,2808762
5/8/19,834376
5/8/19,1961519
5/8/19,860567
5/8/19,4276128
5/8/19,1611180
5/8/19,11729139
5/8/19,47212605
5/8/19,396598
5/8/19,391941
5/8/19,2914277
5/8/19,181794
5/8/19,1835512
5/8/19,244349
5/8/19,14339
5/8/19,31861
5/8/19,14169
5/8/19,57680
5/8/19,27231
5/8/19,4461988
5/8/19,70803
5/8/19,30479
5/8/19,77072
5/8/19,19501
5/8/19,66221981
5/8/19,3562734
5/8/19,431569
5/8/19,43310
5/8/19,30851
5/8/19,42982
5/8/19,703726
5/8/19,131512
5/8/19,1066360
5/8/19,13455578
5/8/19,14673
5/8/19,296732
5/8/19,2276079
5/8/19,4385856
5/8/19,8631129
5/8/19,846858
5/8/19,23834
5/8/19,55921
5/8/19,28051
5/8/19,2634652
5/8/19,1319077
5/8/19,396485
5/8/19,984231
5/8/19,705015
5/8/19,229104
5/8/19,92478
5/8/19,1073106
5/8/19,1674576
5/8/19,2201232
5/8/19,1085040
5/8/19,94623
5/8/19,3763039
5/8/19,278255
5/8/19,9830477
5/8/19,4456552
5/8/19,1776201
5/8/19,32872
5/8/19,413743
5/8/19,373731
5/8/19,27569
5/8/19,391799
29/7/19,2314059
29/7/19,31049
29/7/19,1091422
29/7/19,17593
29/7/19,35012
29/7/19,737366
29/7/19,65687
29/7/19,2294002
29/7/19,376442
29/7/19,415389
29/7/19,49501
29/7/19,79253
29/7/19,29393
29/7/19,10364
29/7/19,18138
29/7/19,25267
29/7/19,1808609
29/7/19,27405
29/7/19,421084
29/7/19,79973
29/7/19,15337
29/7/19,595076
29/7/19,74166
29/7/19,1330944
29/7/19,42802
29/7/19,44362
29/7/19,10359047
29/7/19,1484010
29/7/19,47258
29/7/19,31421
29/7/19,3518686
29/7/19,3699301
29/7/19,765683
29/7/19,10379
29/7/19,130851
29/7/19,57105
29/7/19,1340301
29/7/19,62383
29/7/19,2677124
29/7/19,2578454
29/7/19,15166197
29/7/19,132271
29/7/19,29681
29/7/19,929974
29/7/19,121810
29/7/19,16980
29/7/19,3448124
29/7/19,621775
29/7/19,8237305
29/7/19,5417960
29/7/19,123208
29/7/19,1109993
29/7/19,47247280
29/7/19,4340965
29/7/19,2241005
29/7/19,807426
29/7/19,379101
29/7/19,916549
29/7/19,198640
29/7/19,166501
29/7/19,2263308
29/7/19,206978
29/7/19,13351
29/7/19,723776
29/7/19,259190
29/7/19,2823435
29/7/19,3614127
29/7/19,17359311
29/7/19,70117
29/7/19,10162
29/7/19,1055682
29/7/19,29576
29/7/19,106324
29/7/19,1044085
29/7/19,1302856
29/7/19,64594
29/7/19,4460063
29/7/19,54763
29/7/19,214715
29/7/19,5000208
29/7/19,2027373
29/7/19,14547
29/7/19,4339665
29/7/19,95582
29/7/19,5237254
29/7/19,10625
29/7/19,103091
29/7/19,13732
29/7/19,14711391
29/7/19,985422
29/7/19,439267
29/7/19,361139
29/7/19,4517203
29/7/19,7397950
29/7/19,173274
29/7/19,396327
29/7/19,83055
29/7/19,1628638
29/7/19,114156
29/7/19,15207
29/7/19,15918
29/7/19,32179
29/7/19,1909859
29/7/19,856319
29/7/19,243886
29/7/19,23618
29/7/19,2924334
29/7/19,581427
29/7/19,2311949
29/7/19,46655
29/7/19,274631
29/7/19,47103
29/7/19,377310
29/7/19,68476
29/7/19,14944
29/7/19,719720
29/7/19,216120
29/7/19,408410
29/7/19,17699305
29/7/19,998370
29/7/19,829556
29/7/19,31935
29/7/19,153151
29/7/19,5516386
29/7/19,49103
29/7/19,619875
29/7/19,39796
29/7/19,43133
29/7/19,51861
29/7/19,45066
29/7/19,13295
29/7/19,14393
29/7/19,13352
29/7/19,353263
29/7/19,13524818
29/7/19,934869
29/7/19,5935553
29/7/19,53464
29/7/19,17673
29/7/19,27653
29/7/19,20527
29/7/19,94600
29/7/19,604981
29/7/19,809765
29/7/19,21119
29/7/19,53459
29/7/19,1337975
29/7/19,1252132
29/7/19,102408
29/7/19,16062381
29/7/19,6927120
29/7/19,690295
29/7/19,1973212
29/7/19,1619544
29/7/19,307031
29/7/19,5359298
29/7/19,11328
29/7/19,25439
29/7/19,5664273
29/7/19,392713
29/7/19,265148
29/7/19,31827
29/7/19,284731
29/7/19,3394521
29/7/19,171564
29/7/19,11759218
29/7/19,29430
29/7/19,9993226
29/7/19,6456437
29/7/19,287561
29/7/19,19206
29/7/19,41370
29/7/19,38259
29/7/19,258016
29/7/19,65493743
29/7/19,398890
29/7/19,21785250
29/7/19,49229
29/7/19,12676
29/7/19,49290024
29/7/19,610367
29/7/19,3486721
29/7/19,34676
29/7/19,28540465
29/7/19,23952
29/7/19,92110
29/7/19,18674930
29/7/19,1376544
29/7/19,648076
29/7/19,3096456
29/7/19,1822351
29/7/19,4512941
29/7/19,256912
29/7/19,644023
29/7/19,36103
29/7/19,602728
29/7/19,2304606
29/7/19,31548
29/7/19,13096
29/7/19,26825
29/7/19,2589897
29/7/19,448780
29/7/19,385006
29/7/19,3246731
29/7/19,8499793
29/7/19,42705
29/7/19,2606886
29/7/19,24072
29/7/19,2218851
29/7/19,1495783
22/7/19,4526979
22/7/19,627581
22/7/19,378325
22/7/19,877741
22/7/19,43521
22/7/19,18742649
22/7/19,1088336
22/7/19,66412269
22/7/19,50867
22/7/19,838996
22/7/19,51784
22/7/19,2215476
22/7/19,28838
22/7/19,710558
22/7/19,388849
22/7/19,47535985
22/7/19,13119
22/7/19,3152831
22/7/19,21452
22/7/19,383349
22/7/19,22045852
22/7/19,919857
22/7/19,4405072
22/7/19,10405211
22/7/19,39699
22/7/19,13554212
22/7/19,705198
22/7/19,52745
22/7/19,770541
22/7/19,107250
22/7/19,55041
22/7/19,176750
22/7/19,11261
22/7/19,7594960
22/7/19,32190
22/7/19,912871
22/7/19,13621
22/7/19,29219630
22/7/19,27003
22/7/19,3292863
22/7/19,74949
22/7/19,4354350
22/7/19,81496
22/7/19,1087558
22/7/19,22413
22/7/19,51495
22/7/19,203503
22/7/19,10823
22/7/19,605712
22/7/19,33348
22/7/19,6940265
22/7/19,2679553
22/7/19,1340380
22/7/19,410279
22/7/19,1947365
22/7/19,5381428
22/7/19,32883
22/7/19,1658726
22/7/19,923969
22/7/19,632320
22/7/19,109542
22/7/19,12265
22/7/19,28146
22/7/19,16532
22/7/19,455841
22/7/19,10437
22/7/19,5051379
22/7/19,100605
22/7/19,18047626
22/7/19,12846
22/7/19,3371691
22/7/19,49285386
22/7/19,417002
22/7/19,22581
22/7/19,131891
22/7/19,32738
22/7/19,50642
22/7/19,111283
22/7/19,2283622
22/7/19,1172481
22/7/19,47530
22/7/19,8703933
22/7/19,24503
22/7/19,3629868
22/7/19,57071
22/7/19,5707034
22/7/19,247690
22/7/19,2031882
22/7/19,15400050
22/7/19,288087
22/7/19,419116
22/7/19,17992
22/7/19,34509
22/7/19,5556108
22/7/19,87274
22/7/19,35606
22/7/19,78749
22/7/19,1124504
22/7/19,968735
22/7/19,3556153
22/7/19,85410
22/7/19,16254939
22/7/19,290589
22/7/19,3525603
22/7/19,2565271
22/7/19,54350
22/7/19,31249
22/7/19,12780
22/7/19,1336173
22/7/19,8378308
22/7/19,245781
22/7/19,3841812
22/7/19,389395
22/7/19,2350406
22/7/19,635490
22/7/19,2665194
22/7/19,440109
22/7/19,1998934
22/7/19,2315934
22/7/19,13185
22/7/19,405309
22/7/19,29968
22/7/19,263959
22/7/19,16147
22/7/19,60026
22/7/19,67069
22/7/19,13562
22/7/19,50446
22/7/19,4294582
22/7/19,38702
22/7/19,12400
22/7/19,738196
22/7/19,1799003
22/7/19,6470747
22/7/19,144184
22/7/19,363872
22/7/19,98269
22/7/19,201627
22/7/19,116693
22/7/19,2289166
22/7/19,26434
22/7/19,84681
22/7/19,275568
22/7/19,335889
22/7/19,690242
22/7/19,1695476
22/7/19,53356
22/7/19,45877
22/7/19,73311
22/7/19,341066
22/7/19,2800026
22/7/19,39715
22/7/19,3509915
22/7/19,29400
22/7/19,66551
22/7/19,1011656
22/7/19,165706
22/7/19,876985
22/7/19,2348390
22/7/19,9924905
22/7/19,170157
22/7/19,189485
22/7/19,1378004
22/7/19,5333539
22/7/19,40958
22/7/19,26818
22/7/19,386872
22/7/19,638070
