region,week_date,sales,running_total
CANADA,18/6/18,271923,757328623
CANADA,18/6/18,10315,757328623
CANADA,18/6/18,1211160,757328623
CANADA,18/6/18,9017,757328623
CANADA,18/6/18,79162,757328623
CANADA,18/6/18,8134,757328623
CANADA,18/6/18,795835,757328623
CANADA,18/6/18,2573164,757328623
CANADA,18/6/18,145593,757328623
CANADA,18/6/18,826425,757328623
CANADA,18/6/18,122037,757328623
CANADA,18/6/18,416233,757328623
CANADA,18/6/18,618063,757328623
CANADA,18/6/18,453266,757328623
CANADA,18/6/18,11620945,757328623
CANADA,18/6/18,13047,757328623
CANADA,18/6/18,56398,757328623
CANADA,18/6/18,1120194,757328623
CANADA,18/6/18,5904,757328623
CANADA,18/6/18,606125,757328623
CANADA,18/6/18,69800,757328623
CANADA,18/6/18,4424311,757328623
CANADA,18/6/18,9987,757328623
CANADA,18/6/18,83426,757328623
CANADA,18/6/18,9134,757328623
CANADA,18/6/18,278976,757328623
CANADA,18/6/18,80615,757328623
CANADA,18/6/18,675620,757328623
CANADA,18/6/18,3006562,757328623
CANADA,18/6/18,10829,757328623
CANADA,18/6/18,2499,757328623
CANADA,18/6/18,12594,757328623
CANADA,18/6/18,2199296,757328623
CANADA,19/8/19,4510,792427352
CANADA,19/8/19,14182,792427352
CANADA,19/8/19,762441,792427352
CANADA,19/8/19,79333,792427352
CANADA,19/8/19,114629,792427352
CANADA,19/8/19,403703,792427352
CANADA,19/8/19,108126,792427352
CANADA,19/8/19,2291973,792427352
CANADA,19/8/19,1363937,792427352
CANADA,19/8/19,10825,792427352
CANADA,19/8/19,19419,792427352
CANADA,19/8/19,11534,792427352
CANADA,19/8/19,661685,792427352
CANADA,19/8/19,929905,792427352
CANADA,19/8/19,15026,792427352
CANADA,19/8/19,11789975,792427352
CANADA,19/8/19,10455,792427352
CANADA,19/8/19,247459,792427352
CANADA,19/8/19,1324215,792427352
CANADA,19/8/19,2964339,792427352
CANADA,19/8/19,313823,792427352
CANADA,19/8/19,110304,792427352
CANADA,19/8/19,761937,792427352
CANADA,19/8/19,1696,792427352
CANADA,19/8/19,107090,792427352
CANADA,19/8/19,13713,792427352
CANADA,19/8/19,931100,792427352
CANADA,19/8/19,5060801,792427352
CANADA,19/8/19,419553,792427352
CANADA,19/8/19,197807,792427352
CANADA,19/8/19,184518,792427352
CANADA,19/8/19,10932,792427352
CANADA,19/8/19,3237649,792427352
CANADA,19/8/19,620135,792427352
CANADA,2/4/18,12145,825771640
CANADA,2/4/18,954070,825771640
CANADA,2/4/18,4871,825771640
CANADA,2/4/18,696799,825771640
CANADA,2/4/18,264171,825771640
CANADA,2/4/18,80309,825771640
CANADA,2/4/18,415793,825771640
CANADA,2/4/18,613325,825771640
CANADA,2/4/18,1119062,825771640
CANADA,2/4/18,73740,825771640
CANADA,2/4/18,785617,825771640
CANADA,2/4/18,1038,825771640
CANADA,2/4/18,114382,825771640
CANADA,2/4/18,2551752,825771640
CANADA,2/4/18,371998,825771640
CANADA,2/4/18,7152,825771640
CANADA,2/4/18,8655,825771640
CANADA,2/4/18,141975,825771640
CANADA,2/4/18,10217,825771640
CANADA,2/4/18,400783,825771640
CANADA,2/4/18,12004061,825771640
CANADA,2/4/18,3021390,825771640
CANADA,2/4/18,4437032,825771640
CANADA,2/4/18,1254239,825771640
CANADA,2/4/18,56090,825771640
CANADA,2/4/18,9455,825771640
CANADA,2/4/18,689404,825771640
CANADA,2/4/18,850068,825771640
CANADA,2/4/18,6989,825771640
CANADA,2/4/18,73185,825771640
CANADA,2/4/18,2212662,825771640
CANADA,2/4/18,77629,825771640
CANADA,2/4/18,13002,825771640
CANADA,2/4/18,11228,825771640
CANADA,2/7/18,8640,858144064
CANADA,2/7/18,1103996,858144064
CANADA,2/7/18,595119,858144064
CANADA,2/7/18,10932,858144064
CANADA,2/7/18,10532,858144064
CANADA,2/7/18,312208,858144064
CANADA,2/7/18,378137,858144064
CANADA,2/7/18,72772,858144064
CANADA,2/7/18,78681,858144064
CANADA,2/7/18,66012,858144064
CANADA,2/7/18,2162174,858144064
CANADA,2/7/18,72305,858144064
CANADA,2/7/18,11773858,858144064
CANADA,2/7/18,138990,858144064
CANADA,2/7/18,4301452,858144064
CANADA,2/7/18,798980,858144064
CANADA,2/7/18,51161,858144064
CANADA,2/7/18,8281,858144064
CANADA,2/7/18,783794,858144064
CANADA,2/7/18,2903970,858144064
CANADA,2/7/18,641145,858144064
CANADA,2/7/18,1257,858144064
CANADA,2/7/18,2525138,858144064
CANADA,2/7/18,1191148,858144064
CANADA,2/7/18,617176,858144064
CANADA,2/7/18,7681,858144064
CANADA,2/7/18,120046,858144064
CANADA,2/7/18,9077,858144064
CANADA,2/7/18,10131,858144064
CANADA,2/7/18,925549,858144064
CANADA,2/7/18,409548,858144064
CANADA,2/7/18,10334,858144064
CANADA,2/7/18,4260,858144064
CANADA,2/7/18,267940,858144064
CANADA,2/9/19,776593,893169785
CANADA,2/9/19,14027,893169785
CANADA,2/9/19,2273293,893169785
CANADA,2/9/19,916554,893169785
CANADA,2/9/19,16671,893169785
CANADA,2/9/19,3199590,893169785
CANADA,2/9/19,4055,893169785
CANADA,2/9/19,2944651,893169785
CANADA,2/9/19,647115,893169785
CANADA,2/9/19,262747,893169785
CANADA,2/9/19,11501,893169785
CANADA,2/9/19,199735,893169785
CANADA,2/9/19,75510,893169785
CANADA,2/9/19,380439,893169785
CANADA,2/9/19,15510,893169785
CANADA,2/9/19,1304,893169785
CANADA,2/9/19,118438,893169785
CANADA,2/9/19,12549,893169785
CANADA,2/9/19,412832,893169785
CANADA,2/9/19,109327,893169785
CANADA,2/9/19,420571,893169785
CANADA,2/9/19,126558,893169785
CANADA,2/9/19,795670,893169785
CANADA,2/9/19,1352054,893169785
CANADA,2/9/19,208793,893169785
CANADA,2/9/19,12422,893169785
CANADA,2/9/19,4914699,893169785
CANADA,2/9/19,946597,893169785
CANADA,2/9/19,12539,893169785
CANADA,2/9/19,601765,893169785
CANADA,2/9/19,9621,893169785
CANADA,2/9/19,98047,893169785
CANADA,2/9/19,1353347,893169785
CANADA,2/9/19,11780597,893169785
CANADA,20/4/20,380461,926908710
CANADA,20/4/20,84984,926908710
CANADA,20/4/20,542806,926908710
CANADA,20/4/20,19242,926908710
CANADA,20/4/20,15471,926908710
CANADA,20/4/20,9502,926908710
CANADA,20/4/20,253390,926908710
CANADA,20/4/20,1410660,926908710
CANADA,20/4/20,16683,926908710
CANADA,20/4/20,11621,926908710
CANADA,20/4/20,3226617,926908710
CANADA,20/4/20,570764,926908710
CANADA,20/4/20,570939,926908710
CANADA,20/4/20,2235426,926908710
CANADA,20/4/20,707931,926908710
CANADA,20/4/20,225176,926908710
CANADA,20/4/20,3055669,926908710
CANADA,20/4/20,146027,926908710
CANADA,20/4/20,4404,926908710
CANADA,20/4/20,872506,926908710
CANADA,20/4/20,14590,926908710
CANADA,20/4/20,137689,926908710
CANADA,20/4/20,331777,926908710
CANADA,20/4/20,122973,926908710
CANADA,20/4/20,10687236,926908710
CANADA,20/4/20,256830,926908710
CANADA,20/4/20,415413,926908710
CANADA,20/4/20,977574,926908710
CANADA,20/4/20,2655,926908710
CANADA,20/4/20,127627,926908710
CANADA,20/4/20,1314536,926908710
CANADA,20/4/20,14634,926908710
CANADA,20/4/20,13031,926908710
CANADA,20/4/20,4962081,926908710
CANADA,20/5/19,1375604,961860823
CANADA,20/5/19,11091,961860823
CANADA,20/5/19,154009,961860823
CANADA,20/5/19,295055,961860823
CANADA,20/5/19,12016285,961860823
CANADA,20/5/19,898738,961860823
CANADA,20/5/19,2959326,961860823
CANADA,20/5/19,102535,961860823
CANADA,20/5/19,12225,961860823
CANADA,20/5/19,4909455,961860823
CANADA,20/5/19,91623,961860823
CANADA,20/5/19,1377196,961860823
CANADA,20/5/19,11623,961860823
CANADA,20/5/19,263569,961860823
CANADA,20/5/19,927631,961860823
CANADA,20/5/19,1219,961860823
CANADA,20/5/19,96341,961860823
CANADA,20/5/19,9509,961860823
CANADA,20/5/19,3295143,961860823
CANADA,20/5/19,58469,961860823
CANADA,20/5/19,3927,961860823
CANADA,20/5/19,632337,961860823
CANADA,20/5/19,14219,961860823
CANADA,20/5/19,102942,961860823
CANADA,20/5/19,614999,961860823
CANADA,20/5/19,667358,961860823
CANADA,20/5/19,173246,961860823
CANADA,20/5/19,9967,961860823
CANADA,20/5/19,12411,961860823
CANADA,20/5/19,2307851,961860823
CANADA,20/5/19,746891,961860823
CANADA,20/5/19,6715,961860823
CANADA,20/5/19,376681,961860823
CANADA,20/5/19,415923,961860823
CANADA,20/7/20,765236,996317880
CANADA,20/7/20,3159999,996317880
CANADA,20/7/20,133491,996317880
CANADA,20/7/20,1247948,996317880
CANADA,20/7/20,301315,996317880
CANADA,20/7/20,17126,996317880
CANADA,20/7/20,10895245,996317880
CANADA,20/7/20,2340,996317880
CANADA,20/7/20,13052,996317880
CANADA,20/7/20,16391,996317880
CANADA,20/7/20,85120,996317880
CANADA,20/7/20,2261549,996317880
CANADA,20/7/20,245938,996317880
CANADA,20/7/20,262802,996317880
CANADA,20/7/20,587888,996317880
CANADA,20/7/20,14549,996317880
CANADA,20/7/20,391534,996317880
CANADA,20/7/20,455505,996317880
CANADA,20/7/20,514992,996317880
CANADA,20/7/20,131032,996317880
CANADA,20/7/20,13028,996317880
CANADA,20/7/20,3213486,996317880
CANADA,20/7/20,15325,996317880
CANADA,20/7/20,988683,996317880
CANADA,20/7/20,20881,996317880
CANADA,20/7/20,5186278,996317880
CANADA,20/7/20,157675,996317880
CANADA,20/7/20,942427,996317880
CANADA,20/7/20,218584,996317880
CANADA,20/7/20,634416,996317880
CANADA,20/7/20,130177,996317880
CANADA,20/7/20,1419658,996317880
CANADA,20/7/20,5886,996317880
CANADA,20/7/20,7501,996317880
CANADA,20/8/18,1147406,1029808619
CANADA,20/8/18,9779,1029808619
CANADA,20/8/18,7109,1029808619
CANADA,20/8/18,10893,1029808619
CANADA,20/8/18,670461,1029808619
CANADA,20/8/18,297814,1029808619
CANADA,20/8/18,10749,1029808619
CANADA,20/8/18,816561,1029808619
CANADA,20/8/18,2212027,1029808619
CANADA,20/8/18,375916,1029808619
CANADA,20/8/18,799969,1029808619
CANADA,20/8/18,78207,1029808619
CANADA,20/8/18,805,1029808619
CANADA,20/8/18,53958,1029808619
CANADA,20/8/18,142922,1029808619
CANADA,20/8/18,588722,1029808619
CANADA,20/8/18,7731,1029808619
CANADA,20/8/18,3461,1029808619
CANADA,20/8/18,79797,1029808619
CANADA,20/8/18,12131004,1029808619
CANADA,20/8/18,2592125,1029808619
CANADA,20/8/18,266153,1029808619
CANADA,20/8/18,911725,1029808619
CANADA,20/8/18,402798,1029808619
CANADA,20/8/18,4617751,1029808619
CANADA,20/8/18,10662,1029808619
CANADA,20/8/18,78990,1029808619
CANADA,20/8/18,6607,1029808619
CANADA,20/8/18,67791,1029808619
CANADA,20/8/18,7794,1029808619
CANADA,20/8/18,3083779,1029808619
CANADA,20/8/18,1249041,1029808619
CANADA,20/8/18,128089,1029808619
CANADA,20/8/18,622143,1029808619
CANADA,21/5/18,2144631,1061616701
CANADA,21/5/18,660500,1061616701
CANADA,21/5/18,66910,1061616701
CANADA,21/5/18,8842,1061616701
CANADA,21/5/18,108399,1061616701
CANADA,21/5/18,630759,1061616701
CANADA,21/5/18,285117,1061616701
CANADA,21/5/18,267586,1061616701
CANADA,21/5/18,8014,1061616701
CANADA,21/5/18,4289215,1061616701
CANADA,21/5/18,3241,1061616701
CANADA,21/5/18,399064,1061616701
CANADA,21/5/18,134079,1061616701
CANADA,21/5/18,11454192,1061616701
CANADA,21/5/18,894408,1061616701
CANADA,21/5/18,1220141,1061616701
CANADA,21/5/18,760233,1061616701
CANADA,21/5/18,6577,1061616701
CANADA,21/5/18,71897,1061616701
CANADA,21/5/18,68428,1061616701
CANADA,21/5/18,6606,1061616701
CANADA,21/5/18,1053586,1061616701
CANADA,21/5/18,9989,1061616701
CANADA,21/5/18,2048,1061616701
CANADA,21/5/18,72545,1061616701
CANADA,21/5/18,611755,1061616701
CANADA,21/5/18,372575,1061616701
CANADA,21/5/18,796546,1061616701
CANADA,21/5/18,2430418,1061616701
CANADA,21/5/18,7948,1061616701
CANADA,21/5/18,2891882,1061616701
CANADA,21/5/18,50422,1061616701
CANADA,21/5/18,10714,1061616701
CANADA,21/5/18,8815,1061616701
CANADA,22/4/19,174318,1097907027
CANADA,22/4/19,65603,1097907027
CANADA,22/4/19,3389171,1097907027
CANADA,22/4/19,12247,1097907027
CANADA,22/4/19,12358,1097907027
CANADA,22/4/19,9701,1097907027
CANADA,22/4/19,1435235,1097907027
CANADA,22/4/19,114512,1097907027
CANADA,22/4/19,641056,1097907027
CANADA,22/4/19,273933,1097907027
CANADA,22/4/19,326339,1097907027
CANADA,22/4/19,678644,1097907027
CANADA,22/4/19,12148,1097907027
CANADA,22/4/19,1428148,1097907027
CANADA,22/4/19,436962,1097907027
CANADA,22/4/19,1178,1097907027
CANADA,22/4/19,91737,1097907027
CANADA,22/4/19,807909,1097907027
CANADA,22/4/19,682267,1097907027
CANADA,22/4/19,2437645,1097907027
CANADA,22/4/19,401713,1097907027
CANADA,22/4/19,15043,1097907027
CANADA,22/4/19,161017,1097907027
CANADA,22/4/19,11731,1097907027
CANADA,22/4/19,12425620,1097907027
CANADA,22/4/19,87733,1097907027
CANADA,22/4/19,4061,1097907027
CANADA,22/4/19,10779,1097907027
CANADA,22/4/19,8386,1097907027
CANADA,22/4/19,3059748,1097907027
CANADA,22/4/19,925907,1097907027
CANADA,22/4/19,99525,1097907027
CANADA,22/4/19,958085,1097907027
CANADA,22/4/19,5089867,1097907027
CANADA,22/6/20,249776,1133522428
CANADA,22/6/20,2299491,1133522428
CANADA,22/6/20,237650,1133522428
CANADA,22/6/20,1009206,1133522428
CANADA,22/6/20,139866,1133522428
CANADA,22/6/20,959622,1133522428
CANADA,22/6/20,136819,1133522428
CANADA,22/6/20,3224538,1133522428
CANADA,22/6/20,9999,1133522428
CANADA,22/6/20,486932,1133522428
CANADA,22/6/20,602021,1133522428
CANADA,22/6/20,11445,1133522428
CANADA,22/6/20,11169,1133522428
CANADA,22/6/20,124844,1133522428
CANADA,22/6/20,3235,1133522428
CANADA,22/6/20,249388,1133522428
CANADA,22/6/20,86670,1133522428
CANADA,22/6/20,11567284,1133522428
CANADA,22/6/20,631199,1133522428
CANADA,22/6/20,5255765,1133522428
CANADA,22/6/20,123993,1133522428
CANADA,22/6/20,3366957,1133522428
CANADA,22/6/20,413211,1133522428
CANADA,22/6/20,2127,1133522428
CANADA,22/6/20,1458631,1133522428
CANADA,22/6/20,21755,1133522428
CANADA,22/6/20,1317083,1133522428
CANADA,22/6/20,14489,1133522428
CANADA,22/6/20,14069,1133522428
CANADA,22/6/20,302353,1133522428
CANADA,22/6/20,523748,1133522428
CANADA,22/6/20,8576,1133522428
CANADA,22/6/20,737519,1133522428
CANADA,22/6/20,13971,1133522428
CANADA,22/7/19,378325,1168788326
CANADA,22/7/19,710558,1168788326
CANADA,22/7/19,770541,1168788326
CANADA,22/7/19,912871,1168788326
CANADA,22/7/19,13621,1168788326
CANADA,22/7/19,3292863,1168788326
CANADA,22/7/19,74949,1168788326
CANADA,22/7/19,923969,1168788326
CANADA,22/7/19,2618,1168788326
CANADA,22/7/19,12265,1168788326
CANADA,22/7/19,10437,1168788326
CANADA,22/7/19,5051379,1168788326
CANADA,22/7/19,100605,1168788326
CANADA,22/7/19,111283,1168788326
CANADA,22/7/19,419116,1168788326
CANADA,22/7/19,8780,1168788326
CANADA,22/7/19,1336173,1168788326
CANADA,22/7/19,5658,1168788326
CANADA,22/7/19,635490,1168788326
CANADA,22/7/19,13185,1168788326
CANADA,22/7/19,263959,1168788326
CANADA,22/7/19,12400,1168788326
CANADA,22/7/19,116693,1168788326
CANADA,22/7/19,341066,1168788326
CANADA,22/7/19,165706,1168788326
CANADA,22/7/19,2348390,1168788326
CANADA,22/7/19,189485,1168788326
CANADA,22/7/19,638070,1168788326
CANADA,22/7/19,1382521,1168788326
CANADA,22/7/19,19723,1168788326
CANADA,22/7/19,11946307,1168788326
CANADA,22/7/19,117436,1168788326
CANADA,22/7/19,13124,1168788326
CANADA,22/7/19,2926332,1168788326
CANADA,23/3/20,733092,1206587009
CANADA,23/3/20,1631305,1206587009
CANADA,23/3/20,10451,1206587009
CANADA,23/3/20,359427,1206587009
CANADA,23/3/20,99363,1206587009
CANADA,23/3/20,1154771,1206587009
CANADA,23/3/20,87071,1206587009
CANADA,23/3/20,3558194,1206587009
CANADA,23/3/20,14144,1206587009
CANADA,23/3/20,676027,1206587009
CANADA,23/3/20,104736,1206587009
CANADA,23/3/20,12935,1206587009
CANADA,23/3/20,9934,1206587009
CANADA,23/3/20,210661,1206587009
CANADA,23/3/20,1429,1206587009
CANADA,23/3/20,10693,1206587009
CANADA,23/3/20,5700814,1206587009
CANADA,23/3/20,13943,1206587009
CANADA,23/3/20,273739,1206587009
CANADA,23/3/20,499728,1206587009
CANADA,23/3/20,3556997,1206587009
CANADA,23/3/20,2406407,1206587009
CANADA,23/3/20,1400498,1206587009
CANADA,23/3/20,1058333,1206587009
CANADA,23/3/20,4848,1206587009
CANADA,23/3/20,673813,1206587009
CANADA,23/3/20,13831,1206587009
CANADA,23/3/20,11114,1206587009
CANADA,23/3/20,482784,1206587009
CANADA,23/3/20,70684,1206587009
CANADA,23/3/20,824916,1206587009
CANADA,23/3/20,123065,1206587009
CANADA,23/3/20,201470,1206587009
CANADA,23/3/20,11807466,1206587009
CANADA,23/4/18,9294,1240216507
CANADA,23/4/18,68085,1240216507
CANADA,23/4/18,4497493,1240216507
CANADA,23/4/18,791566,1240216507
CANADA,23/4/18,984799,1240216507
CANADA,23/4/18,280197,1240216507
CANADA,23/4/18,716160,1240216507
CANADA,23/4/18,1120714,1240216507
CANADA,23/4/18,4285,1240216507
CANADA,23/4/18,12112894,1240216507
CANADA,23/4/18,73476,1240216507
CANADA,23/4/18,2544009,1240216507
CANADA,23/4/18,309568,1240216507
CANADA,23/4/18,6923,1240216507
CANADA,23/4/18,7851,1240216507
CANADA,23/4/18,1282,1240216507
CANADA,23/4/18,111287,1240216507
CANADA,23/4/18,72667,1240216507
CANADA,23/4/18,7639,1240216507
CANADA,23/4/18,658982,1240216507
CANADA,23/4/18,135198,1240216507
CANADA,23/4/18,1236679,1240216507
CANADA,23/4/18,667004,1240216507
CANADA,23/4/18,8024,1240216507
CANADA,23/4/18,67467,1240216507
CANADA,23/4/18,416345,1240216507
CANADA,23/4/18,3084711,1240216507
CANADA,23/4/18,2250009,1240216507
CANADA,23/4/18,9642,1240216507
CANADA,23/4/18,6212,1240216507
CANADA,23/4/18,49585,1240216507
CANADA,23/4/18,426111,1240216507
CANADA,23/4/18,885066,1240216507
CANADA,23/4/18,8274,1240216507
CANADA,23/7/18,71195,1273649124
CANADA,23/7/18,2228863,1273649124
CANADA,23/7/18,78321,1273649124
CANADA,23/7/18,626973,1273649124
CANADA,23/7/18,9657,1273649124
CANADA,23/7/18,121811,1273649124
CANADA,23/7/18,77825,1273649124
CANADA,23/7/18,291667,1273649124
CANADA,23/7/18,678868,1273649124
CANADA,23/7/18,647848,1273649124
CANADA,23/7/18,1255258,1273649124
CANADA,23/7/18,829402,1273649124
CANADA,23/7/18,793486,1273649124
CANADA,23/7/18,917545,1273649124
CANADA,23/7/18,273207,1273649124
CANADA,23/7/18,11167,1273649124
CANADA,23/7/18,415348,1273649124
CANADA,23/7/18,79065,1273649124
CANADA,23/7/18,2504566,1273649124
CANADA,23/7/18,12071145,1273649124
CANADA,23/7/18,3826,1273649124
CANADA,23/7/18,8683,1273649124
CANADA,23/7/18,141217,1273649124
CANADA,23/7/18,54926,1273649124
CANADA,23/7/18,9675,1273649124
CANADA,23/7/18,3119976,1273649124
CANADA,23/7/18,370243,1273649124
CANADA,23/7/18,951,1273649124
CANADA,23/7/18,4596313,1273649124
CANADA,23/7/18,10188,1273649124
CANADA,23/7/18,11087,1273649124
CANADA,23/7/18,7701,1273649124
CANADA,23/7/18,10187,1273649124
CANADA,23/7/18,1104427,1273649124
CANADA,24/6/19,6987,1308331456
CANADA,24/6/19,762452,1308331456
CANADA,24/6/19,596944,1308331456
CANADA,24/6/19,68575,1308331456
CANADA,24/6/19,14340,1308331456
CANADA,24/6/19,97836,1308331456
CANADA,24/6/19,111072,1308331456
CANADA,24/6/19,11262,1308331456
CANADA,24/6/19,385102,1308331456
CANADA,24/6/19,13052,1308331456
CANADA,24/6/19,904576,1308331456
CANADA,24/6/19,254092,1308331456
CANADA,24/6/19,165813,1308331456
CANADA,24/6/19,325971,1308331456
CANADA,24/6/19,17748,1308331456
CANADA,24/6/19,13062,1308331456
CANADA,24/6/19,1339183,1308331456
CANADA,24/6/19,2266154,1308331456
CANADA,24/6/19,678251,1308331456
CANADA,24/6/19,15396,1308331456
CANADA,24/6/19,2944409,1308331456
CANADA,24/6/19,192558,1308331456
CANADA,24/6/19,630673,1308331456
CANADA,24/6/19,11860068,1308331456
CANADA,24/6/19,102518,1308331456
CANADA,24/6/19,4950491,1308331456
CANADA,24/6/19,14615,1308331456
CANADA,24/6/19,2602,1308331456
CANADA,24/6/19,414324,1308331456
CANADA,24/6/19,118445,1308331456
CANADA,24/6/19,1324704,1308331456
CANADA,24/6/19,922473,1308331456
CANADA,24/6/19,12364,1308331456
CANADA,24/6/19,3144220,1308331456
CANADA,24/8/20,258395,1343526930
CANADA,24/8/20,809732,1343526930
CANADA,24/8/20,1464490,1343526930
CANADA,24/8/20,437390,1343526930
CANADA,24/8/20,637913,1343526930
CANADA,24/8/20,13605,1343526930
CANADA,24/8/20,16312,1343526930
CANADA,24/8/20,120729,1343526930
CANADA,24/8/20,13692,1343526930
CANADA,24/8/20,3387,1343526930
CANADA,24/8/20,89309,1343526930
CANADA,24/8/20,266751,1343526930
CANADA,24/8/20,152027,1343526930
CANADA,24/8/20,8698,1343526930
CANADA,24/8/20,680924,1343526930
CANADA,24/8/20,1015278,1343526930
CANADA,24/8/20,3241876,1343526930
CANADA,24/8/20,2280564,1343526930
CANADA,24/8/20,14157,1343526930
CANADA,24/8/20,528808,1343526930
CANADA,24/8/20,1298505,1343526930
CANADA,24/8/20,10941951,1343526930
CANADA,24/8/20,131072,1343526930
CANADA,24/8/20,10467,1343526930
CANADA,24/8/20,16974,1343526930
CANADA,24/8/20,360482,1343526930
CANADA,24/8/20,133782,1343526930
CANADA,24/8/20,3154333,1343526930
CANADA,24/8/20,288470,1343526930
CANADA,24/8/20,5212768,1343526930
CANADA,24/8/20,1685,1343526930
CANADA,24/8/20,17346,1343526930
CANADA,24/8/20,1015962,1343526930
CANADA,24/8/20,557640,1343526930
CANADA,25/3/19,12321,1379614178
CANADA,25/3/19,437687,1379614178
CANADA,25/3/19,64166,1379614178
CANADA,25/3/19,10979,1379614178
CANADA,25/3/19,712716,1379614178
CANADA,25/3/19,172181,1379614178
CANADA,25/3/19,10501,1379614178
CANADA,25/3/19,1374817,1379614178
CANADA,25/3/19,704711,1379614178
CANADA,25/3/19,8352,1379614178
CANADA,25/3/19,4675,1379614178
CANADA,25/3/19,826796,1379614178
CANADA,25/3/19,105136,1379614178
CANADA,25/3/19,10159,1379614178
CANADA,25/3/19,3244619,1379614178
CANADA,25/3/19,12305,1379614178
CANADA,25/3/19,12745,1379614178
CANADA,25/3/19,946675,1379614178
CANADA,25/3/19,1872,1379614178
CANADA,25/3/19,658881,1379614178
CANADA,25/3/19,1035254,1379614178
CANADA,25/3/19,90729,1379614178
CANADA,25/3/19,313294,1379614178
CANADA,25/3/19,145668,1379614178
CANADA,25/3/19,276406,1379614178
CANADA,25/3/19,12300044,1379614178
CANADA,25/3/19,99063,1379614178
CANADA,25/3/19,12009,1379614178
CANADA,25/3/19,3085868,1379614178
CANADA,25/3/19,2368989,1379614178
CANADA,25/3/19,5078067,1379614178
CANADA,25/3/19,447633,1379614178
CANADA,25/3/19,1413816,1379614178
CANADA,25/3/19,88114,1379614178
CANADA,25/5/20,137901,1414931095
CANADA,25/5/20,978619,1414931095
CANADA,25/5/20,142137,1414931095
CANADA,25/5/20,435734,1414931095
CANADA,25/5/20,14654,1414931095
CANADA,25/5/20,1444579,1414931095
CANADA,25/5/20,971467,1414931095
CANADA,25/5/20,524469,1414931095
