txn_id,member_id,ticker,txn_date,txn_type,quantity,percentage_fee,txn_time
3527,d3d944,BTC,18-09-2017,BUY,1.182152276,0.21,2017-09-18T22:39:07.414Z
3529,c81e72,BTC,19-09-2017,BUY,9.350018539,0.13,2017-09-19T00:36:08.187Z
3530,c9f0f8,BTC,19-09-2017,BUY,5.177242954,0.3,2017-09-19T01:24:06.315Z
3532,45c48c,BTC,19-09-2017,BUY,4.650564872,0.3,2017-09-19T09:04:25.359Z
3533,e4da3b,BTC,19-09-2017,BUY,7.997000332,0.28,2017-09-19T09:53:19.547Z
3537,c81e72,BTC,19-09-2017,SELL,0.008260305,0.3,2017-09-19T16:35:04.841Z
3538,aab323,BTC,19-09-2017,BUY,6.369230427,0.3,2017-09-19T20:13:07.380Z
3539,e4da3b,BTC,19-09-2017,BUY,0.561621679,0.3,2017-09-19T20:45:38.403Z
3540,c4ca42,BTC,19-09-2017,BUY,4.096442857,0.03,2017-09-19T22:46:02.010Z
3541,eccbc8,BTC,20-09-2017,BUY,9.342421392,0.16,2017-09-20T00:18:54.248Z
3542,c51ce4,BTC,20-09-2017,BUY,4.714785753,0.3,2017-09-20T02:16:30.797Z
3543,e4da3b,BTC,20-09-2017,BUY,3.778158213,0.3,2017-09-20T02:19:51.100Z
3545,c51ce4,BTC,20-09-2017,SELL,6.134504681,0.3,2017-09-20T10:10:26.554Z
3546,c20ad4,BTC,20-09-2017,BUY,4.036888283,0.3,2017-09-20T15:23:30.092Z
3548,c81e72,BTC,20-09-2017,BUY,2.042860652,0.3,2017-09-20T19:45:33.918Z
3549,eccbc8,BTC,20-09-2017,BUY,2.718948726,0.3,2017-09-20T20:26:40.668Z
3550,a87ff6,BTC,21-09-2017,BUY,0.030399377,0.3,2017-09-21T00:37:33.381Z
3551,c4ca42,BTC,21-09-2017,SELL,8.882789773,0.3,2017-09-21T01:17:06.059Z
3553,c81e72,BTC,21-09-2017,SELL,5.414855474,0.3,2017-09-21T03:26:59.202Z
3554,c4ca42,BTC,21-09-2017,BUY,8.931864159,0.3,2017-09-21T04:32:17.761Z
3555,d3d944,BTC,21-09-2017,SELL,3.583849362,0.3,2017-09-21T05:55:55.417Z
3556,c9f0f8,BTC,21-09-2017,BUY,8.715722426,0.3,2017-09-21T08:42:03.644Z
3560,c20ad4,BTC,21-09-2017,BUY,6.279537315,0.3,2017-09-21T11:40:16.442Z
3561,c20ad4,BTC,21-09-2017,SELL,9.096568505,0.3,2017-09-21T16:49:52.853Z
3564,45c48c,BTC,21-09-2017,BUY,1.021030091,0.3,2017-09-21T22:02:48.955Z
3565,c20ad4,BTC,21-09-2017,BUY,5.458164011,0.3,2017-09-21T23:58:22.797Z
3570,c4ca42,BTC,22-09-2017,BUY,7.37349466,0.3,2017-09-22T07:03:08.442Z
3571,6512bd,BTC,22-09-2017,BUY,0.078167021,0.3,2017-09-22T09:16:13.253Z
3574,aab323,BTC,22-09-2017,BUY,7.525740079,0.3,2017-09-22T11:42:54.377Z
3577,6512bd,BTC,22-09-2017,BUY,6.277231395,0.3,2017-09-22T13:49:51.498Z
3578,c9f0f8,BTC,22-09-2017,BUY,2.218191863,0.3,2017-09-22T16:35:53.848Z
3579,c20ad4,BTC,22-09-2017,BUY,1.870997525,0.1,2017-09-22T17:36:52.604Z
3580,c20ad4,BTC,22-09-2017,SELL,6.202029366,0.3,2017-09-22T18:46:51.136Z
3585,8f14e4,BTC,23-09-2017,BUY,4.039325729,0.3,2017-09-23T06:37:13.030Z
3590,c51ce4,BTC,23-09-2017,BUY,5.899374308,0.3,2017-09-23T19:30:56.399Z
3591,aab323,BTC,23-09-2017,SELL,8.581182651,0.3,2017-09-23T19:55:32.138Z
3592,aab323,BTC,23-09-2017,BUY,5.497506779,0.02,2017-09-23T20:37:17.063Z
3593,c9f0f8,BTC,23-09-2017,BUY,7.989759262,0.3,2017-09-23T22:01:39.751Z
3594,167909,BTC,23-09-2017,BUY,1.096078955,0.3,2017-09-23T22:46:40.818Z
3595,aab323,BTC,24-09-2017,BUY,5.838372423,0.3,2017-09-24T03:16:15.140Z
3596,eccbc8,BTC,24-09-2017,BUY,2.076141514,0.22,2017-09-24T04:56:51.419Z
3597,eccbc8,BTC,24-09-2017,BUY,6.444700188,0.3,2017-09-24T05:09:18.243Z
3598,c4ca42,BTC,24-09-2017,BUY,3.626650226,0.3,2017-09-24T13:44:58.971Z
3599,167909,BTC,24-09-2017,BUY,5.337228227,0.28,2017-09-24T14:41:51.715Z
3600,c4ca42,BTC,24-09-2017,BUY,7.645111576,0.3,2017-09-24T16:07:50.757Z
3601,c81e72,BTC,24-09-2017,SELL,4.240089242,0.0,2017-09-24T17:05:37.841Z
3602,a87ff6,BTC,24-09-2017,SELL,0.614266207,0.3,2017-09-24T17:46:11.863Z
3603,aab323,BTC,24-09-2017,BUY,8.987728088,0.0,2017-09-24T18:06:04.661Z
3604,167909,BTC,24-09-2017,BUY,0.058909504,0.3,2017-09-24T18:16:18.082Z
3605,c9f0f8,BTC,24-09-2017,BUY,6.418262956,0.16,2017-09-24T20:00:50.308Z
3606,8f14e4,BTC,24-09-2017,BUY,0.467619584,0.3,2017-09-24T21:09:50.403Z
3607,45c48c,BTC,24-09-2017,BUY,1.654738151,0.3,2017-09-24T21:27:11.115Z
3608,c20ad4,BTC,24-09-2017,BUY,0.567767107,0.3,2017-09-24T21:31:07.224Z
3610,c9f0f8,BTC,25-09-2017,BUY,4.098135519,0.3,2017-09-25T04:09:53.536Z
3612,aab323,BTC,25-09-2017,BUY,1.208500431,0.3,2017-09-25T11:54:41.798Z
3613,aab323,BTC,25-09-2017,SELL,8.562556068,0.3,2017-09-25T17:44:54.251Z
3615,aab323,BTC,25-09-2017,BUY,7.458666421,0.3,2017-09-25T20:11:53.363Z
3616,aab323,BTC,25-09-2017,SELL,4.217834029,0.0,2017-09-25T21:07:37.991Z
3618,c20ad4,BTC,25-09-2017,BUY,9.725866806,0.3,2017-09-25T22:08:05.860Z
3619,c81e72,BTC,26-09-2017,SELL,0.231124868,0.3,2017-09-26T01:57:01.380Z
3620,c4ca42,BTC,26-09-2017,BUY,8.432065384,0.3,2017-09-26T04:21:08.062Z
3621,c81e72,BTC,26-09-2017,BUY,0.236359366,0.3,2017-09-26T10:32:27.244Z
3623,c4ca42,BTC,26-09-2017,BUY,2.949947239,0.3,2017-09-26T11:19:33.416Z
3626,d3d944,BTC,26-09-2017,BUY,6.074136507,0.3,2017-09-26T14:20:44.344Z
3628,a87ff6,BTC,26-09-2017,BUY,6.768893961,0.3,2017-09-26T16:44:51.634Z
3631,d3d944,BTC,26-09-2017,SELL,9.998041163,0.3,2017-09-26T20:39:48.593Z
3632,a87ff6,BTC,26-09-2017,BUY,4.129256848,0.01,2017-09-26T21:27:25.552Z
3638,eccbc8,BTC,27-09-2017,BUY,0.849651093,0.3,2017-09-27T08:47:51.134Z
3639,c20ad4,BTC,27-09-2017,BUY,1.48555282,0.02,2017-09-27T10:28:59.203Z
3640,6512bd,BTC,27-09-2017,SELL,0.571202116,0.3,2017-09-27T13:04:32.896Z
3641,45c48c,BTC,27-09-2017,BUY,4.834749361,0.3,2017-09-27T14:44:17.668Z
3643,c9f0f8,BTC,27-09-2017,BUY,2.706797488,0.27,2017-09-27T15:36:29.453Z
3645,c51ce4,BTC,27-09-2017,SELL,1.129357586,0.3,2017-09-27T19:43:22.847Z
3646,e4da3b,BTC,28-09-2017,SELL,6.976527375,0.3,2017-09-28T00:41:10.435Z
3648,a87ff6,BTC,28-09-2017,BUY,6.341908707,0.3,2017-09-28T04:15:04.807Z
3649,aab323,BTC,28-09-2017,BUY,9.545033446,0.3,2017-09-28T05:33:01.454Z
3650,e4da3b,BTC,28-09-2017,BUY,7.600164474,0.18,2017-09-28T11:30:23.655Z
3651,c20ad4,BTC,28-09-2017,SELL,7.190451365,0.3,2017-09-28T12:08:22.188Z
3653,c81e72,BTC,28-09-2017,SELL,5.90310786,0.01,2017-09-28T22:03:06.095Z
3654,d3d944,BTC,29-09-2017,BUY,6.915718779,0.21,2017-09-29T02:23:31.886Z
3656,c20ad4,BTC,29-09-2017,SELL,6.286733857,0.07,2017-09-29T09:09:18.543Z
3657,aab323,BTC,29-09-2017,BUY,2.249085937,0.3,2017-09-29T09:31:24.509Z
3658,eccbc8,BTC,29-09-2017,BUY,0.072470268,0.3,2017-09-29T09:54:26.274Z
3660,a87ff6,BTC,29-09-2017,BUY,9.383519067,0.3,2017-09-29T11:21:57.363Z
3661,45c48c,BTC,29-09-2017,BUY,2.168509803,0.22,2017-09-29T13:32:23.392Z
3662,c4ca42,BTC,29-09-2017,BUY,2.689827136,0.3,2017-09-29T14:19:30.915Z
3663,c4ca42,BTC,29-09-2017,BUY,9.512952183,0.3,2017-09-29T14:53:06.628Z
3669,c81e72,BTC,29-09-2017,BUY,3.610733429,0.3,2017-09-29T21:56:10.003Z
3670,d3d944,BTC,29-09-2017,BUY,3.032821035,0.3,2017-09-29T22:27:52.337Z
3671,c9f0f8,BTC,29-09-2017,BUY,5.513301193,0.3,2017-09-29T23:48:58.043Z
3672,eccbc8,BTC,30-09-2017,BUY,7.712408006,0.3,2017-09-30T01:52:09.850Z
3673,c20ad4,BTC,30-09-2017,SELL,5.122133818,0.3,2017-09-30T02:02:49.931Z
3675,a87ff6,BTC,30-09-2017,SELL,1.863026198,0.3,2017-09-30T04:30:34.071Z
3676,c9f0f8,BTC,30-09-2017,BUY,7.591912993,0.27,2017-09-30T05:19:45.293Z
3677,e4da3b,BTC,30-09-2017,BUY,6.150985431,0.3,2017-09-30T06:46:38.419Z
3678,d3d944,BTC,30-09-2017,BUY,8.626109645,0.3,2017-09-30T08:40:08.266Z
3679,aab323,BTC,30-09-2017,BUY,6.749343216,0.3,2017-09-30T10:38:39.545Z
3681,eccbc8,BTC,30-09-2017,BUY,1.837531189,0.3,2017-09-30T13:05:49.594Z
3684,e4da3b,BTC,30-09-2017,BUY,2.907864158,0.3,2017-09-30T16:19:48.896Z
3685,d3d944,BTC,30-09-2017,BUY,6.35786245,0.3,2017-09-30T18:46:12.688Z
3687,c4ca42,BTC,30-09-2017,BUY,4.147108256,0.3,2017-09-30T22:13:07.085Z
3688,45c48c,BTC,01-10-2017,BUY,6.051891307,0.3,2017-10-01T00:32:02.160Z
3689,167909,BTC,01-10-2017,BUY,4.205976614,0.03,2017-10-01T01:08:29.465Z
3690,c20ad4,BTC,01-10-2017,BUY,0.575186158,0.3,2017-10-01T03:05:02.719Z
3692,d3d944,BTC,01-10-2017,BUY,6.382440279,0.3,2017-10-01T07:09:24.956Z
3694,aab323,BTC,01-10-2017,BUY,9.72357521,0.3,2017-10-01T08:28:56.365Z
3695,167909,BTC,01-10-2017,BUY,9.747465634,0.3,2017-10-01T11:41:23.403Z
3697,c4ca42,BTC,01-10-2017,SELL,2.722330215,0.22,2017-10-01T13:32:24.093Z
3698,c20ad4,BTC,01-10-2017,BUY,4.834022072,0.29,2017-10-01T15:12:18.242Z
3699,c81e72,BTC,01-10-2017,BUY,3.921894113,0.3,2017-10-01T15:46:15.288Z
3701,8f14e4,BTC,01-10-2017,BUY,5.080247341,0.1,2017-10-01T18:30:16.222Z
3702,c81e72,BTC,01-10-2017,BUY,0.813220043,0.3,2017-10-01T23:13:05.739Z
3703,a87ff6,BTC,02-10-2017,BUY,8.819995588,0.3,2017-10-02T02:28:50.614Z
3705,45c48c,BTC,02-10-2017,BUY,3.745772549,0.15,2017-10-02T04:44:22.202Z
3706,c20ad4,BTC,02-10-2017,SELL,3.973417699,0.22,2017-10-02T06:24:25.589Z
3707,a87ff6,BTC,02-10-2017,BUY,3.276252431,0.3,2017-10-02T07:19:56.104Z
3709,c9f0f8,BTC,02-10-2017,BUY,7.438267138,0.3,2017-10-02T09:04:19.539Z
3712,c9f0f8,BTC,02-10-2017,BUY,0.932451388,0.14,2017-10-02T16:11:32.391Z
3714,d3d944,BTC,02-10-2017,BUY,2.159568086,0.3,2017-10-02T17:23:10.654Z
3715,c9f0f8,BTC,02-10-2017,SELL,2.293200571,0.3,2017-10-02T17:27:34.177Z
3716,d3d944,BTC,02-10-2017,BUY,7.151083123,0.3,2017-10-02T17:33:44.658Z
3719,a87ff6,BTC,03-10-2017,BUY,0.762391732,0.3,2017-10-03T02:30:24.612Z
3720,eccbc8,BTC,03-10-2017,BUY,9.59664801,0.1,2017-10-03T02:41:33.622Z
3721,c51ce4,BTC,03-10-2017,SELL,6.253179854,0.3,2017-10-03T02:42:11.547Z
3722,a87ff6,BTC,03-10-2017,BUY,1.940729723,0.13,2017-10-03T03:22:56.315Z
3723,c20ad4,BTC,03-10-2017,BUY,5.30173269,0.01,2017-10-03T04:50:55.344Z
3724,e4da3b,BTC,03-10-2017,BUY,3.84050897,0.3,2017-10-03T09:44:29.820Z
3725,6512bd,BTC,03-10-2017,BUY,7.387544999,0.3,2017-10-03T10:24:35.605Z
3726,c9f0f8,BTC,03-10-2017,BUY,7.316823791,0.24,2017-10-03T13:37:45.731Z
3727,d3d944,BTC,03-10-2017,BUY,4.363232558,0.17,2017-10-03T13:59:26.375Z
3728,c9f0f8,BTC,03-10-2017,BUY,1.405795469,0.3,2017-10-03T14:33:45.677Z
3729,e4da3b,BTC,03-10-2017,BUY,4.116131478,0.26,2017-10-03T14:35:44.209Z
3732,c9f0f8,BTC,04-10-2017,BUY,8.604298975,0.3,2017-10-04T05:36:51.100Z
3734,c9f0f8,BTC,04-10-2017,BUY,2.112532582,0.3,2017-10-04T13:37:02.229Z
3738,e4da3b,BTC,04-10-2017,BUY,9.000202454,0.3,2017-10-04T20:29:18.381Z
3741,e4da3b,BTC,05-10-2017,BUY,3.850158082,0.3,2017-10-05T05:40:02.846Z
3742,a87ff6,BTC,05-10-2017,BUY,8.273184918,0.3,2017-10-05T08:02:08.911Z
3744,c20ad4,BTC,05-10-2017,BUY,5.690569292,0.06,2017-10-05T08:25:34.548Z
3745,e4da3b,BTC,05-10-2017,SELL,4.432192434,0.03,2017-10-05T08:47:55.211Z
3747,eccbc8,BTC,05-10-2017,BUY,2.107758632,0.3,2017-10-05T13:33:16.171Z
3749,d3d944,BTC,05-10-2017,BUY,0.702589771,0.3,2017-10-05T16:04:06.995Z
3750,c4ca42,BTC,05-10-2017,BUY,2.505187467,0.3,2017-10-05T16:43:30.413Z
3751,aab323,BTC,05-10-2017,BUY,2.575496326,0.3,2017-10-05T17:02:38.137Z
3754,a87ff6,BTC,06-10-2017,BUY,2.485258373,0.3,2017-10-06T03:17:27.270Z
3758,d3d944,BTC,06-10-2017,BUY,9.315495579,0.3,2017-10-06T05:31:11.077Z
3760,eccbc8,BTC,06-10-2017,BUY,4.933357849,0.3,2017-10-06T15:12:44.152Z
3762,6512bd,BTC,06-10-2017,BUY,1.670965467,0.17,2017-10-06T17:26:53.758Z
3763,45c48c,BTC,06-10-2017,BUY,8.061103248,0.3,2017-10-06T18:40:09.501Z
3764,e4da3b,BTC,06-10-2017,BUY,3.74174055,0.01,2017-10-06T19:34:14.379Z
3765,e4da3b,BTC,06-10-2017,BUY,1.877210614,0.3,2017-10-06T19:34:54.507Z
3767,167909,BTC,07-10-2017,BUY,7.272876241,0.3,2017-10-07T00:13:50.390Z
3769,167909,BTC,07-10-2017,BUY,6.262583218,0.3,2017-10-07T02:12:26.020Z
3771,e4da3b,BTC,07-10-2017,BUY,3.260291536,0.3,2017-10-07T03:46:32.633Z
3774,45c48c,BTC,07-10-2017,BUY,1.661870696,0.3,2017-10-07T06:43:23.647Z
3775,c9f0f8,BTC,07-10-2017,BUY,9.655845983,0.23,2017-10-07T06:56:24.102Z
3776,6512bd,BTC,07-10-2017,BUY,9.908278821,0.2,2017-10-07T10:03:56.860Z
3777,a87ff6,BTC,07-10-2017,BUY,0.262374768,0.08,2017-10-07T10:41:58.224Z
3778,c9f0f8,BTC,07-10-2017,BUY,6.29536374,0.3,2017-10-07T10:43:50.309Z
3780,c4ca42,BTC,07-10-2017,BUY,2.913521082,0.3,2017-10-07T12:37:42.114Z
3783,aab323,BTC,07-10-2017,BUY,4.102750226,0.3,2017-10-07T16:01:24.861Z
3787,a87ff6,BTC,07-10-2017,BUY,9.826965712,0.3,2017-10-07T23:24:24.648Z
3788,6512bd,BTC,08-10-2017,BUY,6.415863789,0.3,2017-10-08T02:32:34.935Z
3790,45c48c,BTC,08-10-2017,BUY,6.272986432,0.3,2017-10-08T06:37:49.111Z
3791,aab323,BTC,08-10-2017,BUY,1.182110516,0.3,2017-10-08T07:10:04.180Z
3792,d3d944,BTC,08-10-2017,BUY,0.914325357,0.2,2017-10-08T10:04:50.968Z
3793,a87ff6,BTC,08-10-2017,BUY,9.135881357,0.3,2017-10-08T11:13:59.336Z
3794,c9f0f8,BTC,08-10-2017,BUY,1.995455641,0.3,2017-10-08T11:25:20.563Z
3795,d3d944,BTC,08-10-2017,BUY,3.50881394,0.3,2017-10-08T12:07:46.634Z
3798,c81e72,BTC,08-10-2017,BUY,5.485242074,0.3,2017-10-08T16:09:21.023Z
3799,a87ff6,BTC,08-10-2017,BUY,3.313481101,0.3,2017-10-08T19:26:48.758Z
3802,c51ce4,BTC,09-10-2017,BUY,7.340920869,0.3,2017-10-09T01:50:08.426Z
3804,eccbc8,BTC,09-10-2017,BUY,5.12599569,0.3,2017-10-09T05:20:59.411Z
3805,d3d944,BTC,09-10-2017,BUY,9.75792128,0.3,2017-10-09T14:54:14.874Z
3808,a87ff6,BTC,09-10-2017,BUY,6.693305818,0.3,2017-10-09T19:57:45.167Z
3809,c81e72,BTC,09-10-2017,BUY,2.695115383,0.3,2017-10-09T20:21:44.471Z
3810,c9f0f8,BTC,10-10-2017,BUY,6.464578698,0.08,2017-10-10T00:02:10.469Z
3811,c9f0f8,BTC,10-10-2017,BUY,6.765303836,0.3,2017-10-10T04:08:02.643Z
3812,6512bd,BTC,10-10-2017,BUY,3.096134286,0.22,2017-10-10T04:41:40.045Z
3813,8f14e4,BTC,10-10-2017,BUY,3.260998424,0.3,2017-10-10T05:08:04.986Z
3815,e4da3b,BTC,10-10-2017,BUY,2.683688749,0.23,2017-10-10T06:47:16.098Z
3821,c4ca42,BTC,10-10-2017,BUY,9.749434862,0.3,2017-10-10T17:43:17.902Z
3822,167909,BTC,10-10-2017,BUY,0.668021225,0.3,2017-10-10T19:26:30.058Z
3823,c51ce4,BTC,10-10-2017,BUY,5.14407463,0.3,2017-10-10T22:14:05.027Z
3828,d3d944,BTC,11-10-2017,BUY,9.119527512,0.3,2017-10-11T03:55:38.651Z
3830,c4ca42,BTC,11-10-2017,BUY,9.661865101,0.3,2017-10-11T05:53:14.580Z
3831,d3d944,BTC,11-10-2017,BUY,5.157623816,0.3,2017-10-11T10:38:52.990Z
3834,8f14e4,BTC,11-10-2017,BUY,1.2695391,0.03,2017-10-11T14:24:10.927Z
3835,8f14e4,BTC,11-10-2017,BUY,4.418301665,0.14,2017-10-11T15:16:04.226Z
3836,aab323,BTC,11-10-2017,BUY,4.281471926,0.27,2017-10-11T17:54:30.652Z
3837,a87ff6,BTC,11-10-2017,BUY,1.956524025,0.16,2017-10-11T19:12:06.528Z
3839,8f14e4,BTC,11-10-2017,BUY,6.006043524,0.3,2017-10-11T22:36:59.924Z
3841,167909,BTC,12-10-2017,BUY,9.830744672,0.05,2017-10-12T01:35:04.967Z
3842,a87ff6,BTC,12-10-2017,BUY,5.569999605,0.3,2017-10-12T02:36:12.161Z
3843,a87ff6,BTC,12-10-2017,SELL,4.768758587,0.3,2017-10-12T02:52:48.793Z
3846,a87ff6,BTC,12-10-2017,BUY,5.446973505,0.3,2017-10-12T12:51:35.312Z
3847,6512bd,BTC,12-10-2017,BUY,2.079649892,0.3,2017-10-12T13:11:34.727Z
3848,6512bd,BTC,12-10-2017,BUY,2.84762501,0.3,2017-10-12T13:53:55.543Z
3849,c4ca42,BTC,12-10-2017,BUY,5.117842375,0.09,2017-10-12T14:00:20.300Z
3852,c9f0f8,BTC,12-10-2017,BUY,6.34086271,0.3,2017-10-12T17:54:30.668Z
3854,c20ad4,BTC,12-10-2017,BUY,1.433955018,0.3,2017-10-12T20:01:45.320Z
3856,8f14e4,BTC,13-10-2017,SELL,2.66892059,0.3,2017-10-13T01:40:32.099Z
3858,aab323,BTC,13-10-2017,SELL,5.060113063,0.3,2017-10-13T04:35:13.006Z
3860,8f14e4,BTC,13-10-2017,BUY,7.412570759,0.3,2017-10-13T07:35:11.463Z
3863,d3d944,BTC,13-10-2017,BUY,7.742433856,0.3,2017-10-13T13:13:04.767Z
3865,8f14e4,BTC,13-10-2017,BUY,8.753529146,0.3,2017-10-13T14:25:33.947Z
3866,167909,BTC,13-10-2017,BUY,6.644372973,0.3,2017-10-13T17:28:44.654Z
3867,e4da3b,BTC,13-10-2017,BUY,8.047306442,0.3,2017-10-13T18:05:30.432Z
3868,c81e72,BTC,13-10-2017,BUY,2.79578852,0.19,2017-10-13T18:07:58.626Z
3869,d3d944,BTC,13-10-2017,BUY,5.789283113,0.02,2017-10-13T18:42:56.390Z
3870,aab323,BTC,13-10-2017,BUY,9.330854458,0.3,2017-10-13T19:31:55.721Z
3872,c51ce4,BTC,14-10-2017,BUY,2.189953021,0.12,2017-10-14T01:22:03.453Z
3873,8f14e4,BTC,14-10-2017,BUY,6.799926421,0.24,2017-10-14T02:35:24.490Z
3875,8f14e4,BTC,14-10-2017,BUY,0.633864234,0.13,2017-10-14T05:13:59.900Z
3881,aab323,BTC,14-10-2017,BUY,6.07102745,0.05,2017-10-14T16:05:12.998Z
3882,6512bd,BTC,14-10-2017,BUY,9.583817575,0.19,2017-10-14T23:38:23.921Z
3885,d3d944,BTC,15-10-2017,BUY,1.770839568,0.2,2017-10-15T04:08:53.446Z
3886,c20ad4,BTC,15-10-2017,SELL,9.223523756,0.3,2017-10-15T04:08:56.893Z
3887,c9f0f8,BTC,15-10-2017,BUY,7.16721049,0.3,2017-10-15T05:37:17.326Z
3889,c51ce4,BTC,15-10-2017,BUY,2.686145453,0.22,2017-10-15T09:02:40.512Z
3891,c51ce4,BTC,15-10-2017,BUY,6.474885865,0.3,2017-10-15T15:57:24.283Z
3892,c51ce4,BTC,15-10-2017,SELL,4.845399283,0.05,2017-10-15T17:05:34.109Z
3893,167909,BTC,15-10-2017,BUY,0.800604067,0.3,2017-10-15T18:19:58.081Z
3894,6512bd,BTC,15-10-2017,BUY,5.464147024,0.13,2017-10-15T19:14:42.943Z
3895,8f14e4,BTC,15-10-2017,BUY,4.660378391,0.24,2017-10-15T22:16:26.746Z
3898,e4da3b,BTC,16-10-2017,BUY,4.498046293,0.3,2017-10-16T06:04:15.559Z
3899,c9f0f8,BTC,16-10-2017,BUY,2.799941719,0.3,2017-10-16T07:06:27.006Z
3901,6512bd,BTC,16-10-2017,BUY,3.397812516,0.3,2017-10-16T09:37:42.402Z
3902,c20ad4,BTC,16-10-2017,BUY,7.410825857,0.3,2017-10-16T11:25:21.718Z
3904,6512bd,BTC,16-10-2017,SELL,8.59681403,0.25,2017-10-16T11:55:20.791Z
3906,6512bd,BTC,16-10-2017,BUY,9.676053789,0.3,2017-10-16T12:31:53.602Z
3908,c9f0f8,BTC,16-10-2017,BUY,0.309781508,0.24,2017-10-16T14:53:34.804Z
3909,c4ca42,BTC,16-10-2017,SELL,7.692941502,0.3,2017-10-16T14:59:45.874Z
3911,c9f0f8,BTC,16-10-2017,BUY,4.766972774,0.3,2017-10-16T17:34:55.811Z
3912,c51ce4,BTC,16-10-2017,BUY,9.315231669,0.3,2017-10-16T18:20:47.388Z
3913,aab323,BTC,16-10-2017,BUY,3.01165141,0.3,2017-10-16T18:44:57.736Z
3914,c81e72,BTC,16-10-2017,BUY,1.083168522,0.3,2017-10-16T22:44:42.150Z
3916,167909,BTC,17-10-2017,BUY,3.270277142,0.3,2017-10-17T00:43:28.418Z
3917,c20ad4,BTC,17-10-2017,BUY,5.026935518,0.3,2017-10-17T00:45:36.689Z
3918,a87ff6,BTC,17-10-2017,BUY,9.683372752,0.27,2017-10-17T03:58:43.607Z
3920,a87ff6,BTC,17-10-2017,BUY,8.236668665,0.3,2017-10-17T07:57:13.460Z
3921,c51ce4,BTC,17-10-2017,SELL,6.16728623,0.3,2017-10-17T09:27:30.104Z
3922,c4ca42,BTC,17-10-2017,BUY,5.82309501,0.3,2017-10-17T10:07:02.072Z
3925,c81e72,BTC,18-10-2017,SELL,3.69444918,0.3,2017-10-18T07:19:13.297Z
3927,e4da3b,BTC,18-10-2017,BUY,4.105964256,0.3,2017-10-18T11:13:46.610Z
3930,d3d944,BTC,18-10-2017,BUY,0.016976682,0.17,2017-10-18T12:47:43.582Z
3933,c4ca42,BTC,18-10-2017,BUY,3.192992016,0.22,2017-10-18T15:00:45.737Z
3936,c4ca42,BTC,18-10-2017,BUY,1.193839185,0.19,2017-10-18T21:35:13.562Z
3937,6512bd,BTC,19-10-2017,SELL,7.320537165,0.3,2017-10-19T01:12:51.606Z
3940,aab323,BTC,19-10-2017,BUY,6.284200268,0.3,2017-10-19T12:47:44.300Z
3944,d3d944,BTC,19-10-2017,BUY,4.857208715,0.3,2017-10-19T20:19:09.669Z
3945,c51ce4,BTC,19-10-2017,BUY,7.373340818,0.12,2017-10-19T20:35:27.115Z
3948,c4ca42,BTC,20-10-2017,SELL,7.0303,0.3,2017-10-20T01:18:56.215Z
3949,45c48c,BTC,20-10-2017,BUY,9.749157677,0.3,2017-10-20T02:04:47.523Z
3952,45c48c,BTC,20-10-2017,BUY,5.710646914,0.21,2017-10-20T04:48:53.906Z
3954,45c48c,BTC,20-10-2017,BUY,6.845932258,0.3,2017-10-20T08:32:23.092Z
3955,c20ad4,BTC,20-10-2017,BUY,1.009710684,0.3,2017-10-20T10:18:20.864Z
3956,6512bd,BTC,20-10-2017,SELL,5.077109173,0.27,2017-10-20T14:11:00.968Z
3957,d3d944,BTC,20-10-2017,BUY,2.176919635,0.3,2017-10-20T15:19:10.426Z
3958,d3d944,BTC,20-10-2017,BUY,9.463127807,0.13,2017-10-20T16:01:20.667Z
3959,c81e72,BTC,20-10-2017,BUY,2.58897733,0.3,2017-10-20T17:36:13.227Z
3960,c51ce4,BTC,20-10-2017,SELL,1.206191805,0.3,2017-10-20T20:33:44.942Z
3963,a87ff6,BTC,21-10-2017,BUY,9.412175057,0.3,2017-10-21T02:17:26.604Z
3964,d3d944,BTC,21-10-2017,BUY,6.967116024,0.26,2017-10-21T05:25:20.453Z
3965,c9f0f8,BTC,21-10-2017,BUY,8.109496722,0.05,2017-10-21T05:54:34.580Z
3966,c9f0f8,BTC,21-10-2017,BUY,2.091397736,0.3,2017-10-21T06:10:00.364Z
3968,a87ff6,BTC,21-10-2017,BUY,6.07501679,0.26,2017-10-21T09:46:59.990Z
3969,167909,BTC,21-10-2017,BUY,2.181475583,0.12,2017-10-21T11:57:23.569Z
3971,c20ad4,BTC,21-10-2017,BUY,1.022447097,0.3,2017-10-21T14:09:13.944Z
3972,c4ca42,BTC,21-10-2017,SELL,3.731335127,0.06,2017-10-21T15:21:04.038Z
3973,167909,BTC,21-10-2017,BUY,7.795312042,0.3,2017-10-21T16:45:30.893Z
3974,c51ce4,BTC,21-10-2017,BUY,0.197461681,0.3,2017-10-21T18:38:40.917Z
3975,c4ca42,BTC,21-10-2017,BUY,8.491589284,0.3,2017-10-21T21:33:03.769Z
3976,eccbc8,BTC,21-10-2017,BUY,6.595521191,0.28,2017-10-21T22:19:25.738Z
3977,45c48c,BTC,21-10-2017,BUY,2.607807041,0.3,2017-10-21T22:49:11.708Z
3978,167909,BTC,22-10-2017,BUY,0.056366558,0.3,2017-10-22T00:58:41.877Z
3983,c9f0f8,BTC,22-10-2017,BUY,2.666163034,0.3,2017-10-22T07:43:45.762Z
