interest_id,ranking
10872.0,466
4918.0,466
4903.0,466
3.0,466
33963.0,452
117.0,452
3.0,452
4925.0,452
22093.0,452
6006.0,452
19297.0,452
34086.0,452
4913.0,452
19634.0,653
6231.0,653
6049.0,653
14800.0,653
6366.0,653
36878.0,653
19622.0,653
5962.0,653
34081.0,653
21326.0,653
6332.0,653
21.0,653
5945.0,699
19607.0,699
39659.0,699
21240.0,699
63.0,699
4925.0,699
34649.0,699
12820.0,737
5926.0,737
10834.0,737
14.0,737
19593.0,737
19251.0,737
6278.0,737
6189.0,737
6183.0,737
21243.0,737
33965.0,737
5897.0,737
36874.0,737
104.0,737
34087.0,607
40434.0,607
10870.0,607
4858.0,607
6228.0,607
75.0,607
5921.0,607
10009.0,607
8.0,607
4936.0,607
40692.0,607
39653.0,607
54.0,607
41084.0,607
39339.0,607
40193.0,607
4906.0,607
4919.0,691
10838.0,691
45524.0,691
38359.0,691
6149.0,691
39190.0,691
43540.0,691
42000.0,691
41857.0,691
39547.0,691
40690.0,691
29.0,691
41074.0,698
4926.0,698
4919.0,698
19611.0,698
165.0,698
11065.0,698
39332.0,698
7536.0,698
20754.0,698
6124.0,698
10871.0,698
6162.0,698
22420.0,698
44589.0,698
4929.0,698
37882.0,698
6300.0,698
39462.0,698
4867.0,698
18807.0,698
4848.0,678
6221.0,678
6366.0,678
38359.0,678
42.0,678
10010.0,678
84.0,678
6115.0,678
44580.0,678
19758.0,678
46566.0,678
17669.0,678
47065.0,678
6174.0,678
16197.0,678
45679.0,678
54.0,678
37422.0,782
5904.0,782
41.0,782
48022.0,782
6364.0,817
10970.0,817
19624.0,829
65.0,829
12602.0,829
35932.0,829
43547.0,829
91.0,829
13498.0,829
10970.0,1043
84.0,1043
40427.0,1043
18620.0,1043
19605.0,1043
44583.0,1043
19614.0,1043
6212.0,1043
38284.0,1043
,1081
,1081
,1081
6215.0,587
10871.0,587
6324.0,476
6390.0,476
129.0,476
13421.0,476
6076.0,476
6169.0,461
6333.0,461
22.0,461
6324.0,461
5972.0,461
6303.0,461
4898.0,461
102.0,461
34081.0,461
10251.0,461
17671.0,665
46.0,665
41.0,665
5904.0,665
139.0,706
22401.0,706
33964.0,706
39551.0,706
10978.0,706
5920.0,706
10834.0,706
10838.0,751
4919.0,751
10953.0,751
41084.0,751
41553.0,751
34644.0,751
21236.0,751
36875.0,751
6231.0,751
40700.0,751
4935.0,751
33970.0,751
170.0,751
6122.0,751
19251.0,624
34644.0,624
6160.0,624
4932.0,624
22421.0,624
21.0,624
5918.0,624
40187.0,624
33964.0,624
34639.0,624
40696.0,624
21326.0,624
19879.0,624
19630.0,624
7605.0,703
4873.0,703
38350.0,703
44486.0,703
6385.0,703
40189.0,703
21326.0,703
17729.0,703
19519.0,703
34650.0,703
6127.0,703
43549.0,703
22095.0,703
34642.0,703
37416.0,703
65.0,703
6330.0,703
39658.0,703
6325.0,718
19627.0,718
39652.0,718
6115.0,718
12820.0,718
6257.0,718
34640.0,718
20750.0,718
44475.0,718
34084.0,718
39654.0,718
20814.0,718
146.0,718
36878.0,718
46566.0,718
22091.0,718
73.0,695
39196.0,695
4898.0,695
78.0,695
49978.0,695
6227.0,695
35906.0,695
12277.0,695
6339.0,695
19602.0,695
4895.0,786
29.0,786
6366.0,786
49502.0,786
38283.0,786
6115.0,836
6345.0,836
6169.0,836
44391.0,836
21243.0,836
7543.0,836
37524.0,1052
148.0,1052
121.0,1052
36869.0,1052
48459.0,1052
37406.0,1052
,1084
,1084
,1084
,1084
19612.0,589
5967.0,589
10974.0,589
150.0,481
4937.0,481
6231.0,481
4858.0,481
5917.0,481
5961.0,481
18619.0,481
18807.0,481
34087.0,471
34642.0,471
4908.0,471
4919.0,669
6226.0,669
4926.0,669
22401.0,669
36872.0,669
4925.0,669
4932.0,669
18620.0,713
39191.0,713
19611.0,713
6223.0,713
6231.0,713
34460.0,713
39334.0,713
10010.0,713
94.0,765
5930.0,765
7597.0,765
34646.0,765
37881.0,765
84.0,765
39330.0,765
35932.0,765
36.0,765
40686.0,765
63.0,638
17318.0,638
4935.0,638
33961.0,638
33970.0,638
41853.0,638
6123.0,638
34641.0,638
119.0,638
4919.0,638
37418.0,638
38283.0,638
42000.0,638
6344.0,638
38364.0,638
6325.0,721
17452.0,721
44385.0,721
6391.0,721
71.0,721
4894.0,721
145.0,721
94.0,721
163.0,721
19611.0,721
38354.0,721
6337.0,734
39330.0,734
34087.0,734
6314.0,734
6172.0,734
6387.0,734
7543.0,734
6330.0,734
47115.0,734
39196.0,734
34471.0,734
41059.0,734
17672.0,734
103.0,734
41853.0,705
6322.0,705
6237.0,705
6008.0,705
44387.0,705
4873.0,705
22411.0,705
6303.0,705
6172.0,705
40703.0,705
27.0,705
4905.0,705
10979.0,705
45.0,705
21243.0,705
4857.0,705
165.0,705
36877.0,791
19608.0,791
4935.0,791
19614.0,791
37257.0,1058
7.0,1058
23.0,1058
6115.0,1058
114.0,1058
,1088
,1088
,1088
5897.0,592
6010.0,592
41.0,489
6149.0,489
6318.0,489
5914.0,489
6391.0,489
4896.0,489
6127.0,489
33965.0,489
117.0,489
19520.0,489
5.0,489
7605.0,474
7546.0,474
19624.0,474
20.0,474
5925.0,474
12132.0,474
6230.0,474
17669.0,474
22401.0,474
5914.0,474
6341.0,474
139.0,474
78.0,474
116.0,676
38361.0,676
18807.0,676
22419.0,676
10975.0,676
37416.0,676
112.0,676
34642.0,721
142.0,721
39338.0,721
14.0,721
34087.0,721
10970.0,721
20754.0,721
37877.0,721
39337.0,721
20815.0,721
7464.0,721
17271.0,775
5946.0,775
6124.0,775
38350.0,775
34635.0,775
13498.0,775
39659.0,775
10871.0,775
6367.0,775
14800.0,653
62.0,653
19627.0,653
40690.0,653
34460.0,653
91.0,653
39332.0,653
36877.0,653
34635.0,653
4904.0,653
4866.0,653
5897.0,653
40437.0,653
22400.0,653
22.0,653
80.0,653
20751.0,653
6076.0,732
19607.0,732
37882.0,732
45674.0,732
10834.0,732
19593.0,732
4867.0,732
112.0,732
12132.0,732
20754.0,732
6299.0,732
5957.0,732
4906.0,732
12602.0,732
39645.0,732
43.0,748
67.0,748
4918.0,748
37878.0,748
45526.0,748
39199.0,748
39770.0,748
37416.0,748
44483.0,748
6339.0,748
139.0,748
24.0,748
22419.0,748
40194.0,748
39190.0,748
36873.0,748
4869.0,748
38360.0,748
39641.0,748
37524.0,722
39189.0,722
40193.0,722
41066.0,722
65.0,722
10970.0,722
33968.0,722
4928.0,722
12820.0,722
44459.0,722
41061.0,722
49977.0,722
49972.0,722
46132.0,795
4927.0,795
10869.0,795
37407.0,1063
57.0,1063
5924.0,1063
38350.0,1063
5971.0,1063
,1091
21326.0,594
22421.0,594
7483.0,594
6331.0,500
10975.0,500
124.0,500
7540.0,500
6333.0,500
34085.0,500
10979.0,500
66.0,500
18352.0,500
34640.0,487
10836.0,487
6314.0,487
6302.0,487
12026.0,487
5920.0,683
7545.0,683
6156.0,683
37415.0,683
37407.0,683
10978.0,683
34460.0,683
5946.0,683
19618.0,683
5897.0,732
10872.0,732
10251.0,732
12277.0,732
34644.0,732
5989.0,732
4936.0,732
12602.0,784
118.0,784
19607.0,784
37417.0,784
4917.0,784
4932.0,784
39339.0,784
17729.0,784
19611.0,784
40700.0,670
73.0,670
13498.0,670
37415.0,670
37887.0,670
10010.0,670
4918.0,670
6331.0,670
39654.0,670
20750.0,670
36878.0,670
114.0,670
5914.0,670
117.0,670
4917.0,670
22420.0,670
34649.0,670
45.0,670
40683.0,670
40187.0,747
37419.0,747
37165.0,747
119.0,747
40692.0,747
33963.0,747
85.0,747
34083.0,747
22420.0,747
6333.0,747
6122.0,747
168.0,747
149.0,747
41195.0,767
140.0,767
5921.0,767
36874.0,767
38283.0,767
4848.0,767
163.0,767
36863.0,767
6255.0,767
5972.0,767
36869.0,767
16197.0,767
7545.0,767
6365.0,767
40703.0,767
6333.0,767
6332.0,767
7454.0,735
6162.0,735
44458.0,735
6365.0,735
39547.0,735
7544.0,735
34644.0,735
43.0,735
6127.0,735
19623.0,735
6325.0,735
6332.0,735
6084.0,735
12.0,735
5929.0,735
39651.0,735
37165.0,735
39190.0,735
4896.0,798
10970.0,798
19594.0,798
118.0,798
22398.0,819
22398.0,842
4904.0,842
40189.0,842
45666.0,1068
6138.0,1068
22094.0,1068
,1092
,1092
,1092
6156.0,597
5945.0,597
10249.0,597
6188.0,597
6387.0,597
34460.0,509
18784.0,509
5929.0,509
4866.0,509
4899.0,509
5922.0,509
6300.0,509
6303.0,509
34650.0,492
7685.0,492
10872.0,492
5920.0,492
10010.0,492
6149.0,492
18647.0,492
10834.0,492
118.0,692
81.0,692
10839.0,692
4937.0,692
139.0,692
39333.0,739
38367.0,739
33965.0,739
5957.0,739
38284.0,739
6098.0,739
20730.0,739
39551.0,793
5914.0,793
10970.0,793
39651.0,793
6332.0,793
22422.0,793
13.0,689
38354.0,689
37419.0,689
18.0,689
41855.0,689
84.0,689
6076.0,689
42237.0,689
5962.0,689
5961.0,689
22401.0,689
17729.0,689
12277.0,760
7483.0,760
38283.0,760
37881.0,760
19587.0,760
44449.0,760
41196.0,760
39659.0,760
19633.0,760
72.0,760
37878.0,760
5920.0,760
4930.0,760
5914.0,760
7529.0,760
3.0,760
6366.0,760
72.0,784
34085.0,784
40189.0,784
18203.0,784
13421.0,784
4858.0,784
39337.0,784
34081.0,784
44383.0,784
19587.0,784
21243.0,784
19606.0,784
36880.0,784
116.0,784
40690.0,784
5926.0,784
38284.0,784
149.0,784
38363.0,784
44380.0,784
6084.0,784
6333.0,753
67.0,753
39654.0,753
21236.0,753
4936.0,753
6183.0,753
6331.0,753
5972.0,753
37422.0,753
4866.0,753
34081.0,753
48022.0,753
6089.0,753
6124.0,753
19606.0,753
63.0,802
4937.0,802
35932.0,802
38992.0,845
15878.0,845
5904.0,1071
45672.0,1071
40703.0,1071
,1095
,1095
,1095
,1095
,1095
,1095
19520.0,602
140.0,602
19759.0,602
16196.0,602
6390.0,602
112.0,602
7541.0,602
7542.0,602
19296.0,517
7543.0,517
65.0,517
6266.0,517
12032.0,517
6131.0,517
19.0,517
33968.0,517
6253.0,517
20730.0,517
19618.0,517
5920.0,517
17729.0,517
62.0,500
19520.0,500
6124.0,500
20753.0,500
6215.0,500
6221.0,500
4859.0,500
22091.0,500
34641.0,500
33962.0,500
93.0,500
43.0,500
5922.0,500
34078.0,500
66.0,697
6131.0,697
6194.0,697
20764.0,697
7543.0,697
19629.0,697
4927.0,697
4921.0,697
6339.0,746
36875.0,746
140.0,746
169.0,746
38350.0,746
34650.0,746
91.0,746
7544.0,746
22425.0,799
39191.0,799
6049.0,799
19634.0,799
4933.0,799
21241.0,799
39331.0,799
10251.0,799
19759.0,799
4925.0,799
36877.0,799
116.0,799
6216.0,799
142.0,799
39462.0,799
6172.0,701
6227.0,701
6127.0,701
10834.0,701
40435.0,701
6141.0,701
6088.0,701
6253.0,701
38351.0,701
6221.0,701
39651.0,701
37881.0,701
6149.0,701
22401.0,777
21.0,777
142.0,777
13498.0,777
6231.0,777
6172.0,777
34087.0,777
38366.0,777
5926.0,777
34635.0,805
5957.0,805
44379.0,805
44474.0,805
6345.0,805
39767.0,805
43540.0,805
6231.0,805
32701.0,805
19629.0,805
44491.0,805
34639.0,805
44386.0,768
49502.0,768
6226.0,768
44383.0,768
19587.0,768
21239.0,768
22419.0,768
41553.0,768
5918.0,768
6169.0,768
6341.0,768
35742.0,768
37407.0,768
40189.0,768
19602.0,805
6387.0,805
4913.0,805
19632.0,805
18619.0,805
12277.0,847
45520.0,847
6223.0,847
81.0,847
19596.0,847
44460.0,1074
40689.0,1074
18203.0,1074
6339.0,610
78.0,610
10010.0,610
5925.0,530
22425.0,530
110.0,530
7685.0,530
7529.0,530
23.0,530
10836.0,530
6228.0,530
19251.0,530
7544.0,530
19879.0,530
6300.0,514
5961.0,514
16197.0,514
6253.0,514
21326.0,514
45.0,514
6337.0,514
7542.0,514
114.0,514
34639.0,514
71.0,514
10249.0,514
14800.0,514
142.0,705
12602.0,705
20731.0,705
5971.0,705
22426.0,705
19596.0,705
110.0,705
6169.0,754
39335.0,754
90.0,754
39330.0,754
6223.0,814
4899.0,814
33968.0,814
20731.0,814
10870.0,814
6226.0,814
33964.0,814
5920.0,814
33962.0,714
34646.0,714
33965.0,714
39331.0,714
6231.0,714
39659.0,714
6049.0,714
20814.0,786
5942.0,786
4926.0,786
39332.0,786
44463.0,786
6216.0,786
33961.0,786
44462.0,786
39199.0,786
21239.0,786
41059.0,786
34088.0,786
34644.0,786
34649.0,786
6149.0,817
18620.0,817
37881.0,817
10870.0,817
19596.0,817
10364.0,817
13498.0,817
6230.0,817
110.0,817
142.0,817
44464.0,817
19.0,782
17314.0,782
4926.0,782
5926.0,782
19611.0,782
37418.0,782
4927.0,782
19296.0,782
47115.0,782
117.0,782
39336.0,782
34642.0,782
7453.0,782
20754.0,782
19633.0,782
34639.0,782
40435.0,782
110.0,810
40195.0,810
6223.0,820
5904.0,852
4931.0,852
19622.0,852
41549.0,852
43548.0,1077
,1101
,1101
6122.0,613
12602.0,541
164.0,541
5897.0,541
12490.0,541
34276.0,541
6345.0,541
10010.0,541
4932.0,541
21326.0,541
4929.0,527
22400.0,527
6339.0,527
63.0,527
4937.0,527
19606.0,527
17803.0,527
6367.0,527
142.0,527
19607.0,527
22425.0,527
19519.0,527
10953.0,527
17671.0,527
33966.0,527
6299.0,712
6387.0,712
4861.0,712
20816.0,712
10869.0,712
4933.0,712
19618.0,758
19606.0,758
39654.0,758
5942.0,758
36.0,758
20753.0,758
5926.0,758
4921.0,758
37416.0,758
10838.0,758
19618.0,822
37257.0,822
41546.0,822
34648.0,822
85.0,822
22421.0,822
19588.0,822
19633.0,822
22092.0,822
36863.0,721
34088.0,721
38359.0,721
4930.0,721
7597.0,721
18807.0,721
34647.0,721
12602.0,721
6366.0,721
5926.0,721
39195.0,721
6391.0,721
118.0,721
46.0,721
6339.0,721
163.0,721
17803.0,800
33969.0,800
13421.0,800
78.0,800
36878.0,800
18.0,800
6141.0,800
11065.0,800
38284.0,800
40188.0,800
10251.0,800
44583.0,800
41553.0,800
5929.0,828
6183.0,828
39653.0,828
34460.0,828
63.0,828
41061.0,828
19622.0,828
6385.0,828
33965.0,828
4935.0,828
78.0,828
44471.0,828
34637.0,828
43543.0,799
103.0,799
39195.0,799
44483.0,799
38350.0,799
39339.0,799
6387.0,799
34084.0,799
49974.0,799
39330.0,799
6330.0,799
45685.0,799
4930.0,799
19622.0,799
39641.0,799
40702.0,799
45526.0,799
36878.0,799
19879.0,799
18781.0,799
5962.0,799
43547.0,812
37882.0,812
22413.0,856
118.0,856
19605.0,856
36343.0,1078
20963.0,1078
44382.0,1078
19601.0,1078
6049.0,614
20754.0,614
53.0,614
19634.0,614
46.0,614
17670.0,614
19634.0,550
10970.0,550
6141.0,550
6299.0,550
78.0,550
20815.0,542
170.0,542
6122.0,542
5951.0,542
6162.0,542
5929.0,718
19612.0,718
166.0,718
7.0,718
19602.0,718
3.0,768
6332.0,768
19596.0,768
7597.0,768
110.0,768
6194.0,768
4904.0,768
18619.0,831
112.0,831
5989.0,831
22413.0,831
5929.0,831
20963.0,831
91.0,831
5942.0,831
37524.0,831
10872.0,831
6034.0,831
169.0,831
116.0,737
10871.0,737
6064.0,737
5946.0,737
6194.0,737
6183.0,737
27.0,737
41857.0,737
6228.0,813
10010.0,813
39650.0,813
39336.0,813
6221.0,813
18620.0,813
41195.0,813
5951.0,813
10869.0,813
45672.0,813
34639.0,813
38360.0,813
44471.0,813
63.0,813
43547.0,813
45526.0,813
20815.0,841
44580.0,841
10838.0,841
38350.0,841
29.0,841
72.0,820
34646.0,820
6231.0,820
40188.0,820
10870.0,820
34471.0,820
19634.0,820
39192.0,820
19595.0,820
22094.0,820
6231.0,814
5951.0,814
7597.0,1082
38358.0,1082
45523.0,1082
6034.0,1082
4917.0,1082
,1103
,1103
,1103
,1103
6333.0,620
4905.0,555
19609.0,555
4927.0,555
22419.0,555
6385.0,555
19606.0,555
19607.0,555
22426.0,555
19624.0,555
119.0,555
18.0,547
12277.0,547
34085.0,547
5962.0,547
6141.0,547
6183.0,547
19633.0,547
6345.0,547
19296.0,547
6076.0,547
119.0,547
13421.0,547
33964.0,723
123.0,723
6389.0,723
22092.0,723
140.0,723
6300.0,723
94.0,723
19759.0,723
4927.0,775
34636.0,775
6385.0,775
12602.0,775
6212.0,775
19588.0,775
33972.0,775
94.0,775
81.0,843
19587.0,843
39641.0,843
39336.0,843
19624.0,843
36874.0,745
6226.0,745
38284.0,745
36880.0,745
41195.0,745
41546.0,745
140.0,829
19251.0,829
5922.0,829
110.0,829
33968.0,829
18203.0,829
170.0,829
6162.0,829
4935.0,829
5897.0,829
32485.0,829
40193.0,829
6064.0,829
22091.0,829
37407.0,829
17672.0,829
6345.0,829
162.0,846
34642.0,846
44385.0,846
12277.0,846
33966.0,846
6299.0,846
20816.0,846
4927.0,846
169.0,846
37422.0,846
44463.0,846
18619.0,846
45666.0,846
6367.0,846
5922.0,846
44462.0,846
20750.0,830
7543.0,830
43540.0,830
45525.0,830
38365.0,830
44589.0,830
6189.0,830
44579.0,830
37878.0,830
36870.0,830
4869.0,830
45668.0,830
168.0,830
13.0,830
36863.0,830
32485.0,830
6337.0,830
19615.0,830
59.0,830
36.0,816
19251.0,816
36875.0,816
36878.0,859
40526.0,1087
19608.0,1087
58.0,1087
6122.0,1087
22406.0,1087
,1107
19594.0,621
6189.0,621
4931.0,621
7.0,621
5922.0,621
6008.0,621
6278.0,565
45.0,565
5989.0,565
4904.0,565
6223.0,565
6122.0,565
34081.0,565
6049.0,565
62.0,565
140.0,565
6215.0,565
7483.0,565
22413.0,565
163.0,559
6194.0,559
33964.0,559
164.0,559
34638.0,559
12032.0,559
6332.0,559
6228.0,559
4855.0,559
5929.0,559
4905.0,559
6331.0,559
38358.0,731
19615.0,731
18203.0,731
6226.0,783
39339.0,783
19251.0,783
21326.0,783
6034.0,783
17670.0,848
164.0,848
6169.0,848
40687.0,848
41194.0,848
6299.0,848
22401.0,848
19593.0,751
21248.0,751
36869.0,751
39336.0,751
40194.0,751
34648.0,751
5972.0,751
7529.0,751
6115.0,751
19622.0,846
45.0,846
37876.0,846
6337.0,846
39195.0,846
6008.0,846
19.0,846
22425.0,846
6314.0,846
4918.0,846
12820.0,846
39333.0,846
4933.0,846
19634.0,846
34460.0,846
123.0,862
6194.0,862
94.0,862
4933.0,862
19633.0,862
44583.0,862
19879.0,862
112.0,862
19612.0,862
34648.0,862
17803.0,862
65.0,862
17271.0,862
21.0,862
81.0,862
36872.0,862
39195.0,862
46.0,862
8.0,862
6123.0,849
38354.0,849
149.0,849
4859.0,849
38992.0,849
44467.0,849
10871.0,849
33963.0,849
6345.0,849
19596.0,849
40195.0,849
8.0,849
19608.0,849
5914.0,849
4921.0,849
91.0,819
4931.0,821
40697.0,860
6120.0,860
19594.0,1092
131.0,1092
46567.0,1092
,1108
,1108
,1108
,1108
6389.0,627
22092.0,627
6181.0,578
33962.0,578
5951.0,578
7597.0,578
10869.0,578
4894.0,578
19759.0,578
6318.0,571
4873.0,571
4919.0,571
22421.0,571
6008.0,571
10975.0,571
97.0,571
5989.0,571
21243.0,571
6189.0,571
36.0,734
33968.0,734
11977.0,734
6181.0,734
36877.0,734
19251.0,734
6299.0,788
123.0,788
19634.0,788
6389.0,788
6278.0,788
4929.0,788
10871.0,788
19631.0,788
148.0,855
41062.0,855
39338.0,855
19760.0,855
39647.0,855
10869.0,855
110.0,855
39767.0,855
57.0,855
36875.0,760
6120.0,760
22096.0,760
20754.0,760
17670.0,760
6389.0,760
85.0,760
6122.0,760
41553.0,760
39189.0,760
22422.0,760
10970.0,760
110.0,760
36.0,760
39330.0,861
39335.0,861
5929.0,861
6115.0,861
39462.0,861
6332.0,861
44383.0,861
36875.0,861
33966.0,861
6194.0,861
17671.0,861
6049.0,861
34470.0,881
41857.0,881
21239.0,881
34636.0,881
13.0,881
44458.0,881
38992.0,881
37524.0,881
6174.0,881
19251.0,881
5989.0,881
20753.0,881
40427.0,881
19.0,881
5962.0,881
33965.0,864
34085.0,864
6318.0,864
38361.0,864
39462.0,864
33964.0,864
123.0,864
63.0,864
40690.0,864
45666.0,864
44454.0,864
4906.0,864
7545.0,864
10872.0,820
6224.0,820
39770.0,820
22398.0,820
45527.0,1095
32702.0,1095
37417.0,1095
20753.0,1095
53.0,1095
43541.0,1095
19596.0,1095
,1112
,1112
,1112
,1112
,1112
,1112
57.0,629
10979.0,629
19618.0,629
6306.0,629
19633.0,585
19519.0,585
163.0,585
10871.0,585
15877.0,585
81.0,585
19602.0,581
4904.0,581
5957.0,581
21.0,581
22419.0,581
19251.0,581
6389.0,581
19.0,581
6385.0,581
41.0,581
4896.0,581
6222.0,581
10839.0,581
4917.0,740
148.0,740
4899.0,740
18807.0,796
5929.0,796
6049.0,796
112.0,796
34079.0,796
19759.0,796
19879.0,796
84.0,796
6181.0,796
166.0,796
17671.0,864
34470.0,864
39333.0,864
6115.0,864
6008.0,774
7545.0,774
19588.0,774
12277.0,774
5951.0,774
146.0,774
41196.0,774
20764.0,873
18807.0,873
19879.0,873
36869.0,873
40695.0,873
20730.0,873
19520.0,873
41061.0,873
5989.0,873
36.0,873
44458.0,873
170.0,896
6141.0,896
5897.0,896
4936.0,896
41553.0,896
41062.0,896
10970.0,896
19624.0,896
18203.0,877
19607.0,877
40194.0,877
4935.0,877
38367.0,877
40434.0,877
116.0,877
10009.0,877
44464.0,877
5930.0,877
19614.0,877
34460.0,877
44391.0,877
17803.0,877
34645.0,877
19759.0,877
19589.0,877
40688.0,877
19296.0,824
6223.0,824
4936.0,824
22413.0,824
19604.0,824
22424.0,1102
19632.0,1102
6306.0,1102
,1118
,1118
,1118
,1118
19251.0,633
4859.0,591
116.0,591
20816.0,591
20815.0,591
19611.0,591
7464.0,591
7542.0,591
33970.0,594
33972.0,594
23.0,594
6231.0,594
72.0,594
4867.0,594
5930.0,594
34636.0,743
91.0,743
5942.0,743
37257.0,743
10871.0,743
19587.0,743
6259.0,743
19608.0,743
19614.0,743
19631.0,743
6115.0,806
37408.0,806
38358.0,806
5904.0,806
19878.0,806
4855.0,806
18619.0,806
40526.0,868
20753.0,868
40194.0,868
6156.0,868
39332.0,868
34079.0,868
33972.0,868
34636.0,868
66.0,868
21241.0,781
39770.0,781
40189.0,781
22092.0,781
168.0,781
19296.0,781
5943.0,781
39338.0,781
18620.0,781
10872.0,781
37879.0,781
6089.0,781
22413.0,781
33962.0,884
36874.0,884
39331.0,884
45666.0,884
39189.0,884
38365.0,884
116.0,884
5930.0,904
10251.0,904
22094.0,904
5951.0,904
7597.0,904
14800.0,904
19602.0,904
40695.0,904
40188.0,904
6223.0,904
22413.0,904
44454.0,904
5942.0,904
36875.0,895
170.0,895
14800.0,895
110.0,895
4932.0,895
112.0,895
4937.0,895
37876.0,895
44380.0,895
91.0,895
39335.0,895
34470.0,895
34648.0,895
5957.0,895
17271.0,895
45669.0,829
11977.0,829
6224.0,822
37412.0,1105
10971.0,1105
10007.0,1105
,1122
,1122
,1122
,1122
10326.0,634
14895.0,634
19602.0,634
4927.0,634
7544.0,634
6259.0,634
94.0,634
6366.0,598
6123.0,598
6306.0,598
22091.0,598
4906.0,598
19604.0,598
13498.0,598
4855.0,598
4848.0,598
118.0,598
6156.0,598
20730.0,601
6366.0,601
46.0,601
19611.0,601
6049.0,601
19609.0,601
4932.0,601
19618.0,601
10970.0,753
6223.0,753
121.0,753
4848.0,753
84.0,753
35932.0,813
10869.0,813
39335.0,877
4929.0,877
19612.0,877
140.0,794
38366.0,794
21236.0,794
19634.0,794
41062.0,794
81.0,794
4929.0,794
34648.0,891
6226.0,891
44464.0,891
45527.0,891
46.0,891
19601.0,891
20816.0,891
34085.0,891
19878.0,891
114.0,891
44379.0,891
19629.0,891
4932.0,891
34079.0,891
4932.0,917
44449.0,917
39189.0,917
38352.0,917
44467.0,917
45672.0,917
38354.0,917
90.0,917
34646.0,917
5914.0,917
33972.0,917
46132.0,917
33961.0,917
6156.0,910
43547.0,910
41857.0,910
5897.0,910
36872.0,910
44486.0,910
49973.0,910
39770.0,910
6149.0,910
38352.0,910
5951.0,910
4918.0,910
94.0,910
6141.0,831
40189.0,831
19629.0,1108
36138.0,1108
,1126
166.0,641
4929.0,641
22420.0,641
18620.0,609
6325.0,609
6189.0,609
6389.0,609
10834.0,609
6222.0,609
63.0,609
46.0,609
6183.0,609
35742.0,609
22092.0,609
6098.0,609
112.0,609
7483.0,609
19879.0,609
6181.0,609
123.0,609
34648.0,758
37408.0,758
18619.0,758
22413.0,815
19605.0,815
4926.0,815
34646.0,815
34471.0,815
81.0,815
22415.0,815
22092.0,815
6387.0,880
4927.0,880
19615.0,880
41061.0,880
36870.0,880
38367.0,880
40703.0,801
19618.0,801
20730.0,801
39191.0,801
39335.0,801
11065.0,801
78.0,801
37409.0,801
20963.0,801
19609.0,801
38361.0,801
6174.0,801
22095.0,801
5922.0,801
7454.0,905
4899.0,905
90.0,905
39194.0,905
4931.0,905
37417.0,905
18619.0,905
7.0,905
6181.0,905
5930.0,905
6124.0,905
34637.0,905
34084.0,905
44467.0,905
123.0,905
4904.0,905
6367.0,905
40684.0,905
19615.0,905
35742.0,905
4855.0,930
5946.0,930
6344.0,930
39334.0,930
6120.0,930
34088.0,930
21236.0,930
34649.0,930
20730.0,923
6314.0,923
22413.0,923
6194.0,923
41062.0,923
19605.0,923
41.0,923
81.0,923
36.0,923
140.0,923
58.0,923
39767.0,833
4925.0,833
154.0,1110
15877.0,1110
123.0,1110
,1127
4896.0,644
6034.0,644
5930.0,618
4929.0,618
4917.0,618
112.0,618
4926.0,618
6226.0,618
20731.0,618
4931.0,618
4921.0,617
33968.0,617
5926.0,617
6299.0,617
19596.0,617
6325.0,617
4918.0,617
5971.0,617
10978.0,617
4926.0,617
34079.0,617
7545.0,617
33965.0,617
36881.0,761
6306.0,761
6120.0,761
19601.0,761
33972.0,761
39767.0,823
57.0,823
5914.0,823
164.0,823
11977.0,823
4917.0,823
6387.0,823
37407.0,823
21248.0,823
4921.0,886
39337.0,886
46.0,886
4861.0,886
6318.0,815
6216.0,815
4933.0,815
170.0,815
90.0,815
40695.0,815
38365.0,815
16197.0,815
19607.0,815
7453.0,815
44384.0,925
22400.0,925
21241.0,925
19606.0,925
21251.0,925
45520.0,925
37409.0,925
10978.0,925
22092.0,925
39191.0,925
41062.0,925
40194.0,925
169.0,925
19759.0,925
4921.0,938
39551.0,938
19605.0,938
41194.0,938
6156.0,938
104.0,938
33970.0,938
168.0,938
39191.0,938
37409.0,938
4861.0,938
19614.0,938
19607.0,938
35932.0,934
44388.0,934
146.0,934
46.0,934
18619.0,934
39551.0,934
21326.0,934
10872.0,934
37408.0,1113
6010.0,1113
15878.0,1113
6224.0,646
5926.0,646
5971.0,646
84.0,646
104.0,626
22400.0,626
166.0,626
4899.0,630
10838.0,630
104.0,630
7.0,630
5946.0,630
166.0,630
34646.0,630
7464.0,630
19622.0,630
6131.0,630
10871.0,630
110.0,630
7543.0,630
90.0,766
36875.0,766
19605.0,766
19604.0,766
22425.0,766
20730.0,766
36881.0,832
20963.0,832
7464.0,890
19606.0,890
40684.0,890
19596.0,890
3.0,890
19602.0,825
38367.0,825
19520.0,825
10869.0,825
43549.0,825
15935.0,825
34079.0,825
41061.0,825
40188.0,825
6124.0,825
4855.0,939
39770.0,939
6174.0,939
6389.0,939
21236.0,939
33964.0,939
19614.0,939
39338.0,939
4927.0,939
6339.0,939
39331.0,951
39339.0,951
36138.0,951
36870.0,951
91.0,951
38361.0,951
10872.0,951
37415.0,951
22426.0,951
6366.0,951
43547.0,951
